window,model,fit_phase,partition,column,count_low,count_high,N_fit_records
primary,jump__log_ridge_harq__B1,refit,predicting,feature:4,0,0,36
primary,jump__log_ridge_harq__B1,refit,predicting,feature:40,1,78,36
primary,jump__log_ridge_harq__B1,refit,predicting,feature:41,127,0,36
primary,jump__log_ridge_harq__B1,refit,predicting,feature:42,0,0,36
primary,jump__log_ridge_harq__B1,refit,predicting,feature:43,51,0,36
primary,jump__log_ridge_harq__B1,refit,predicting,feature:44,0,0,36
primary,jump__log_ridge_harq__B1,refit,predicting,feature:45,0,0,36
primary,jump__log_ridge_harq__B1,refit,predicting,feature:46,0,0,36
primary,jump__log_ridge_harq__B1,refit,predicting,feature:47,400,0,36
primary,jump__log_ridge_harq__B1,refit,predicting,feature:48,0,0,36
primary,jump__log_ridge_harq__B1,refit,predicting,feature:49,0,0,36
primary,jump__log_ridge_harq__B1,refit,predicting,feature:5,0,0,36
primary,jump__log_ridge_harq__B1,refit,predicting,feature:50,0,0,36
primary,jump__log_ridge_harq__B1,refit,predicting,feature:51,0,0,36
primary,jump__log_ridge_harq__B1,refit,predicting,feature:52,0,1,36
primary,jump__log_ridge_harq__B1,refit,predicting,feature:53,0,0,36
primary,jump__log_ridge_harq__B1,refit,predicting,feature:54,0,0,36
primary,jump__log_ridge_harq__B1,refit,predicting,feature:55,0,0,36
primary,jump__log_ridge_harq__B1,refit,predicting,feature:56,0,0,36
primary,jump__log_ridge_harq__B1,refit,predicting,feature:57,0,0,36
primary,jump__log_ridge_harq__B1,refit,predicting,feature:58,0,18,36
primary,jump__log_ridge_harq__B1,refit,predicting,feature:59,0,0,36
primary,jump__log_ridge_harq__B1,refit,predicting,feature:6,0,0,36
primary,jump__log_ridge_harq__B1,refit,predicting,feature:60,0,0,36
primary,jump__log_ridge_harq__B1,refit,predicting,feature:61,0,0,36
primary,jump__log_ridge_harq__B1,refit,predicting,feature:62,0,0,36
primary,jump__log_ridge_harq__B1,refit,predicting,feature:63,0,19,36
primary,jump__log_ridge_harq__B1,refit,predicting,feature:64,0,0,36
primary,jump__log_ridge_harq__B1,refit,predicting,feature:65,0,0,36
primary,jump__log_ridge_harq__B1,refit,predicting,feature:66,0,0,36
primary,jump__log_ridge_harq__B1,refit,predicting,feature:67,0,0,36
primary,jump__log_ridge_harq__B1,refit,predicting,feature:68,0,0,36
primary,jump__log_ridge_harq__B1,refit,predicting,feature:69,0,0,36
primary,jump__log_ridge_harq__B1,refit,predicting,feature:7,0,0,36
primary,jump__log_ridge_harq__B1,refit,predicting,feature:70,0,0,36
primary,jump__log_ridge_harq__B1,refit,predicting,feature:71,0,0,36
primary,jump__log_ridge_harq__B1,refit,predicting,feature:72,0,0,36
primary,jump__log_ridge_harq__B1,refit,predicting,feature:73,0,0,36
primary,jump__log_ridge_harq__B1,refit,predicting,feature:8,0,0,36
primary,jump__log_ridge_harq__B1,refit,predicting,feature:9,0,0,36
primary,jump__log_ridge_harq__B1,refit,predicting,presence:33,84,0,36
primary,jump__log_ridge_harq__B1,refit,predicting,presence:36,84,0,36
primary,jump__log_ridge_harq__B1,refit,predicting,presence:39,0,0,9
primary,jump__log_ridge_harq__B1,refit,predicting,presence:43,0,0,36
primary,jump__log_ridge_harq__B1,refit,predicting,presence:44,0,0,36
primary,jump__log_ridge_harq__B1,refit,predicting,presence:45,0,0,36
primary,jump__log_ridge_harq__B1,refit,predicting,presence:46,0,0,36
primary,jump__log_ridge_harq__B1,refit,predicting,presence:47,0,0,36
primary,jump__log_ridge_harq__B1,refit,predicting,presence:48,0,0,36
primary,jump__log_ridge_harq__B1,refit,predicting,presence:49,0,0,36
primary,jump__log_ridge_harq__B1,refit,predicting,presence:50,0,0,36
primary,jump__log_ridge_harq__B1,refit,predicting,presence:51,0,0,36
primary,jump__log_ridge_harq__B1,refit,predicting,presence:52,0,0,36
primary,jump__log_ridge_harq__B1,refit,predicting,presence:53,366,0,36
primary,jump__log_ridge_harq__B1,refit,predicting,presence:54,5,0,36
primary,jump__log_ridge_harq__B1,refit,predicting,presence:56,0,0,36
primary,jump__log_ridge_harq__B1,refit,predicting,presence:57,0,0,36
primary,jump__log_ridge_harq__B1,refit,predicting,presence:58,208,0,36
primary,jump__log_ridge_harq__B1,refit,predicting,presence:59,72,0,36
primary,jump__log_ridge_harq__B1,refit,predicting,presence:60,10,0,36
primary,jump__log_ridge_harq__B1,refit,predicting,presence:61,13,0,36
primary,jump__log_ridge_harq__B1,refit,predicting,presence:62,172,0,36
primary,jump__log_ridge_harq__B1,refit,predicting,presence:63,79,0,36
primary,jump__log_ridge_harq__B1,refit,predicting,presence:64,36,0,36
primary,jump__log_ridge_harq__B1,refit,predicting,presence:65,86,0,36
primary,jump__log_ridge_harq__B1,refit,predicting,presence:66,346,0,36
primary,jump__log_ridge_harq__B1,refit,predicting,presence:67,65,0,36
primary,jump__log_ridge_harq__B1,refit,training,feature:0,300,12,36
primary,jump__log_ridge_harq__B1,refit,training,feature:1,0,0,36
primary,jump__log_ridge_harq__B1,refit,training,feature:10,1720,1358,36
primary,jump__log_ridge_harq__B1,refit,training,feature:11,1790,1477,36
primary,jump__log_ridge_harq__B1,refit,training,feature:12,0,0,36
primary,jump__log_ridge_harq__B1,refit,training,feature:13,0,0,36
primary,jump__log_ridge_harq__B1,refit,training,feature:14,0,0,36
primary,jump__log_ridge_harq__B1,refit,training,feature:15,0,0,36
primary,jump__log_ridge_harq__B1,refit,training,feature:16,0,0,36
primary,jump__log_ridge_harq__B1,refit,training,feature:17,0,0,36
primary,jump__log_ridge_harq__B1,refit,training,feature:18,0,0,36
primary,jump__log_ridge_harq__B1,refit,training,feature:19,0,0,36
primary,jump__log_ridge_harq__B1,refit,training,feature:2,282,24,36
primary,jump__log_ridge_harq__B1,refit,training,feature:20,0,0,36
primary,jump__log_ridge_harq__B1,refit,training,feature:21,0,0,36
primary,jump__log_ridge_harq__B1,refit,training,feature:22,0,0,36
primary,jump__log_ridge_harq__B1,refit,training,feature:23,0,0,36
primary,jump__log_ridge_harq__B1,refit,training,feature:24,0,0,36
primary,jump__log_ridge_harq__B1,refit,training,feature:25,0,0,36
primary,jump__log_ridge_harq__B1,refit,training,feature:26,0,0,36
primary,jump__log_ridge_harq__B1,refit,training,feature:27,0,0,36
primary,jump__log_ridge_harq__B1,refit,training,feature:28,1684,0,36
primary,jump__log_ridge_harq__B1,refit,training,feature:29,0,0,36
primary,jump__log_ridge_harq__B1,refit,training,feature:3,0,0,36
primary,jump__log_ridge_harq__B1,refit,training,feature:30,0,0,36
primary,jump__log_ridge_harq__B1,refit,training,feature:31,0,0,36
primary,jump__log_ridge_harq__B1,refit,training,feature:32,2604,0,36
primary,jump__log_ridge_harq__B1,refit,training,feature:33,14,437,36
primary,jump__log_ridge_harq__B1,refit,training,feature:34,0,0,36
primary,jump__log_ridge_harq__B1,refit,training,feature:35,1060,0,36
primary,jump__log_ridge_harq__B1,refit,training,feature:36,2977,13,36
primary,jump__log_ridge_harq__B1,refit,training,feature:37,0,0,36
primary,jump__log_ridge_harq__B1,refit,training,feature:38,0,0,36
primary,jump__log_ridge_harq__B1,refit,training,feature:39,1834,0,36
primary,jump__log_ridge_harq__B1,refit,training,feature:4,0,0,36
primary,jump__log_ridge_harq__B1,refit,training,feature:40,242,1802,36
primary,jump__log_ridge_harq__B1,refit,training,feature:41,874,36,36
primary,jump__log_ridge_harq__B1,refit,training,feature:42,0,0,36
primary,jump__log_ridge_harq__B1,refit,training,feature:43,1498,0,36
primary,jump__log_ridge_harq__B1,refit,training,feature:44,0,0,36
primary,jump__log_ridge_harq__B1,refit,training,feature:45,0,0,36
primary,jump__log_ridge_harq__B1,refit,training,feature:46,0,0,36
primary,jump__log_ridge_harq__B1,refit,training,feature:47,16425,0,36
primary,jump__log_ridge_harq__B1,refit,training,feature:48,0,0,36
primary,jump__log_ridge_harq__B1,refit,training,feature:49,0,0,36
primary,jump__log_ridge_harq__B1,refit,training,feature:5,0,0,36
primary,jump__log_ridge_harq__B1,refit,training,feature:50,0,0,36
primary,jump__log_ridge_harq__B1,refit,training,feature:51,0,0,36
primary,jump__log_ridge_harq__B1,refit,training,feature:52,0,405,36
primary,jump__log_ridge_harq__B1,refit,training,feature:53,0,4,36
primary,jump__log_ridge_harq__B1,refit,training,feature:54,0,0,36
primary,jump__log_ridge_harq__B1,refit,training,feature:55,0,0,36
primary,jump__log_ridge_harq__B1,refit,training,feature:56,0,0,36
primary,jump__log_ridge_harq__B1,refit,training,feature:57,0,0,36
primary,jump__log_ridge_harq__B1,refit,training,feature:58,0,216,36
primary,jump__log_ridge_harq__B1,refit,training,feature:59,0,0,36
primary,jump__log_ridge_harq__B1,refit,training,feature:6,0,0,36
primary,jump__log_ridge_harq__B1,refit,training,feature:60,0,0,36
primary,jump__log_ridge_harq__B1,refit,training,feature:61,0,0,36
primary,jump__log_ridge_harq__B1,refit,training,feature:62,0,0,36
primary,jump__log_ridge_harq__B1,refit,training,feature:63,0,1122,36
primary,jump__log_ridge_harq__B1,refit,training,feature:64,0,0,36
primary,jump__log_ridge_harq__B1,refit,training,feature:65,0,0,36
primary,jump__log_ridge_harq__B1,refit,training,feature:66,0,0,36
primary,jump__log_ridge_harq__B1,refit,training,feature:67,0,0,36
primary,jump__log_ridge_harq__B1,refit,training,feature:68,0,0,36
primary,jump__log_ridge_harq__B1,refit,training,feature:69,0,0,36
primary,jump__log_ridge_harq__B1,refit,training,feature:7,0,0,36
primary,jump__log_ridge_harq__B1,refit,training,feature:70,0,0,36
primary,jump__log_ridge_harq__B1,refit,training,feature:71,0,0,36
primary,jump__log_ridge_harq__B1,refit,training,feature:72,0,0,36
primary,jump__log_ridge_harq__B1,refit,training,feature:73,0,0,36
primary,jump__log_ridge_harq__B1,refit,training,feature:8,0,0,36
primary,jump__log_ridge_harq__B1,refit,training,feature:9,0,0,36
primary,jump__log_ridge_harq__B1,refit,training,presence:33,10657,0,36
primary,jump__log_ridge_harq__B1,refit,training,presence:36,10657,0,36
primary,jump__log_ridge_harq__B1,refit,training,presence:39,9,0,9
primary,jump__log_ridge_harq__B1,refit,training,presence:43,0,0,36
primary,jump__log_ridge_harq__B1,refit,training,presence:44,0,0,36
primary,jump__log_ridge_harq__B1,refit,training,presence:45,0,0,36
primary,jump__log_ridge_harq__B1,refit,training,presence:46,0,0,36
primary,jump__log_ridge_harq__B1,refit,training,presence:47,0,0,36
primary,jump__log_ridge_harq__B1,refit,training,presence:48,0,0,36
primary,jump__log_ridge_harq__B1,refit,training,presence:49,0,0,36
primary,jump__log_ridge_harq__B1,refit,training,presence:50,0,0,36
primary,jump__log_ridge_harq__B1,refit,training,presence:51,0,0,36
primary,jump__log_ridge_harq__B1,refit,training,presence:52,0,0,36
primary,jump__log_ridge_harq__B1,refit,training,presence:53,28442,0,36
primary,jump__log_ridge_harq__B1,refit,training,presence:54,645,0,36
primary,jump__log_ridge_harq__B1,refit,training,presence:56,115,0,36
primary,jump__log_ridge_harq__B1,refit,training,presence:57,0,0,36
primary,jump__log_ridge_harq__B1,refit,training,presence:58,19316,0,36
primary,jump__log_ridge_harq__B1,refit,training,presence:59,8618,0,36
primary,jump__log_ridge_harq__B1,refit,training,presence:60,1053,0,36
primary,jump__log_ridge_harq__B1,refit,training,presence:61,7162,0,36
primary,jump__log_ridge_harq__B1,refit,training,presence:62,19594,0,36
primary,jump__log_ridge_harq__B1,refit,training,presence:63,9453,0,36
primary,jump__log_ridge_harq__B1,refit,training,presence:64,5513,0,36
primary,jump__log_ridge_harq__B1,refit,training,presence:65,10881,0,36
primary,jump__log_ridge_harq__B1,refit,training,presence:66,32987,0,36
primary,jump__log_ridge_harq__B1,refit,training,presence:67,6427,0,36
primary,jump__log_ridge_harq__B2,inner_fit,predicting,feature:0,0,0,1
primary,jump__log_ridge_harq__B2,inner_fit,predicting,feature:1,0,0,1
primary,jump__log_ridge_harq__B2,inner_fit,predicting,feature:10,15,6,1
primary,jump__log_ridge_harq__B2,inner_fit,predicting,feature:100,0,0,1
primary,jump__log_ridge_harq__B2,inner_fit,predicting,feature:101,0,0,1
primary,jump__log_ridge_harq__B2,inner_fit,predicting,feature:102,0,0,1
primary,jump__log_ridge_harq__B2,inner_fit,predicting,feature:103,0,0,1
primary,jump__log_ridge_harq__B2,inner_fit,predicting,feature:104,0,0,1
primary,jump__log_ridge_harq__B2,inner_fit,predicting,feature:105,0,0,1
primary,jump__log_ridge_harq__B2,inner_fit,predicting,feature:106,0,0,1
primary,jump__log_ridge_harq__B2,inner_fit,predicting,feature:107,0,0,1
primary,jump__log_ridge_harq__B2,inner_fit,predicting,feature:108,10,0,1
primary,jump__log_ridge_harq__B2,inner_fit,predicting,feature:109,0,0,1
primary,jump__log_ridge_harq__B2,inner_fit,predicting,feature:11,16,11,1
primary,jump__log_ridge_harq__B2,inner_fit,predicting,feature:110,0,34,1
primary,jump__log_ridge_harq__B2,inner_fit,predicting,feature:111,7,14,1
primary,jump__log_ridge_harq__B2,inner_fit,predicting,feature:112,0,0,1
primary,jump__log_ridge_harq__B2,inner_fit,predicting,feature:113,0,24,1
primary,jump__log_ridge_harq__B2,inner_fit,predicting,feature:114,0,0,1
primary,jump__log_ridge_harq__B2,inner_fit,predicting,feature:115,0,16,1
primary,jump__log_ridge_harq__B2,inner_fit,predicting,feature:116,0,12,1
primary,jump__log_ridge_harq__B2,inner_fit,predicting,feature:117,0,3,1
primary,jump__log_ridge_harq__B2,inner_fit,predicting,feature:118,0,0,1
primary,jump__log_ridge_harq__B2,inner_fit,predicting,feature:119,0,0,1
primary,jump__log_ridge_harq__B2,inner_fit,predicting,feature:12,0,0,1
primary,jump__log_ridge_harq__B2,inner_fit,predicting,feature:120,0,0,1
primary,jump__log_ridge_harq__B2,inner_fit,predicting,feature:121,0,0,1
primary,jump__log_ridge_harq__B2,inner_fit,predicting,feature:122,0,6,1
primary,jump__log_ridge_harq__B2,inner_fit,predicting,feature:123,0,0,1
primary,jump__log_ridge_harq__B2,inner_fit,predicting,feature:124,0,0,1
primary,jump__log_ridge_harq__B2,inner_fit,predicting,feature:125,0,0,1
primary,jump__log_ridge_harq__B2,inner_fit,predicting,feature:126,0,0,1
primary,jump__log_ridge_harq__B2,inner_fit,predicting,feature:127,0,0,1
primary,jump__log_ridge_harq__B2,inner_fit,predicting,feature:128,0,0,1
primary,jump__log_ridge_harq__B2,inner_fit,predicting,feature:129,10,0,1
primary,jump__log_ridge_harq__B2,inner_fit,predicting,feature:13,0,0,1
primary,jump__log_ridge_harq__B2,inner_fit,predicting,feature:130,0,0,1
primary,jump__log_ridge_harq__B2,inner_fit,predicting,feature:131,0,0,1
primary,jump__log_ridge_harq__B2,inner_fit,predicting,feature:132,0,0,1
primary,jump__log_ridge_harq__B2,inner_fit,predicting,feature:133,0,0,1
primary,jump__log_ridge_harq__B2,inner_fit,predicting,feature:134,0,0,1
primary,jump__log_ridge_harq__B2,inner_fit,predicting,feature:135,0,0,1
primary,jump__log_ridge_harq__B2,inner_fit,predicting,feature:138,0,0,1
primary,jump__log_ridge_harq__B2,inner_fit,predicting,feature:139,0,0,1
primary,jump__log_ridge_harq__B2,inner_fit,predicting,feature:14,0,0,1
primary,jump__log_ridge_harq__B2,inner_fit,predicting,feature:140,0,0,1
primary,jump__log_ridge_harq__B2,inner_fit,predicting,feature:141,0,0,1
primary,jump__log_ridge_harq__B2,inner_fit,predicting,feature:142,0,0,1
primary,jump__log_ridge_harq__B2,inner_fit,predicting,feature:15,0,0,1
primary,jump__log_ridge_harq__B2,inner_fit,predicting,feature:16,0,0,1
primary,jump__log_ridge_harq__B2,inner_fit,predicting,feature:17,0,0,1
primary,jump__log_ridge_harq__B2,inner_fit,predicting,feature:18,0,0,1
primary,jump__log_ridge_harq__B2,inner_fit,predicting,feature:19,0,0,1
primary,jump__log_ridge_harq__B2,inner_fit,predicting,feature:2,18,0,1
primary,jump__log_ridge_harq__B2,inner_fit,predicting,feature:20,0,0,1
primary,jump__log_ridge_harq__B2,inner_fit,predicting,feature:21,0,0,1
primary,jump__log_ridge_harq__B2,inner_fit,predicting,feature:22,0,0,1
primary,jump__log_ridge_harq__B2,inner_fit,predicting,feature:23,0,0,1
primary,jump__log_ridge_harq__B2,inner_fit,predicting,feature:24,0,0,1
primary,jump__log_ridge_harq__B2,inner_fit,predicting,feature:25,0,0,1
primary,jump__log_ridge_harq__B2,inner_fit,predicting,feature:26,0,0,1
primary,jump__log_ridge_harq__B2,inner_fit,predicting,feature:27,0,0,1
primary,jump__log_ridge_harq__B2,inner_fit,predicting,feature:28,9,0,1
primary,jump__log_ridge_harq__B2,inner_fit,predicting,feature:29,0,0,1
primary,jump__log_ridge_harq__B2,inner_fit,predicting,feature:3,0,0,1
primary,jump__log_ridge_harq__B2,inner_fit,predicting,feature:30,0,0,1
primary,jump__log_ridge_harq__B2,inner_fit,predicting,feature:31,0,0,1
primary,jump__log_ridge_harq__B2,inner_fit,predicting,feature:32,17,0,1
primary,jump__log_ridge_harq__B2,inner_fit,predicting,feature:33,0,0,1
primary,jump__log_ridge_harq__B2,inner_fit,predicting,feature:34,0,0,1
primary,jump__log_ridge_harq__B2,inner_fit,predicting,feature:35,0,0,1
primary,jump__log_ridge_harq__B2,inner_fit,predicting,feature:36,344,1,1
primary,jump__log_ridge_harq__B2,inner_fit,predicting,feature:37,0,0,1
primary,jump__log_ridge_harq__B2,inner_fit,predicting,feature:38,0,0,1
primary,jump__log_ridge_harq__B2,inner_fit,predicting,feature:39,15,0,1
primary,jump__log_ridge_harq__B2,inner_fit,predicting,feature:4,0,0,1
primary,jump__log_ridge_harq__B2,inner_fit,predicting,feature:40,0,45,1
primary,jump__log_ridge_harq__B2,inner_fit,predicting,feature:41,69,0,1
primary,jump__log_ridge_harq__B2,inner_fit,predicting,feature:42,0,0,1
primary,jump__log_ridge_harq__B2,inner_fit,predicting,feature:43,6,0,1
primary,jump__log_ridge_harq__B2,inner_fit,predicting,feature:44,0,0,1
primary,jump__log_ridge_harq__B2,inner_fit,predicting,feature:45,0,0,1
primary,jump__log_ridge_harq__B2,inner_fit,predicting,feature:46,0,0,1
primary,jump__log_ridge_harq__B2,inner_fit,predicting,feature:47,166,0,1
primary,jump__log_ridge_harq__B2,inner_fit,predicting,feature:48,0,0,1
primary,jump__log_ridge_harq__B2,inner_fit,predicting,feature:49,0,0,1
primary,jump__log_ridge_harq__B2,inner_fit,predicting,feature:5,0,0,1
primary,jump__log_ridge_harq__B2,inner_fit,predicting,feature:50,0,0,1
primary,jump__log_ridge_harq__B2,inner_fit,predicting,feature:51,0,0,1
primary,jump__log_ridge_harq__B2,inner_fit,predicting,feature:52,0,0,1
primary,jump__log_ridge_harq__B2,inner_fit,predicting,feature:53,0,0,1
primary,jump__log_ridge_harq__B2,inner_fit,predicting,feature:54,0,0,1
primary,jump__log_ridge_harq__B2,inner_fit,predicting,feature:55,0,0,1
primary,jump__log_ridge_harq__B2,inner_fit,predicting,feature:56,0,0,1
primary,jump__log_ridge_harq__B2,inner_fit,predicting,feature:57,0,0,1
primary,jump__log_ridge_harq__B2,inner_fit,predicting,feature:58,0,7,1
primary,jump__log_ridge_harq__B2,inner_fit,predicting,feature:59,0,0,1
primary,jump__log_ridge_harq__B2,inner_fit,predicting,feature:6,0,0,1
primary,jump__log_ridge_harq__B2,inner_fit,predicting,feature:60,0,0,1
primary,jump__log_ridge_harq__B2,inner_fit,predicting,feature:61,0,0,1
