window,asset,session_date,horizon,available_origins,available_empty,available_nonempty,available_unknown,executed_N_origins,executed_N_empty_origins,executed_N_nonempty_origins,executed_N_unknown_origins
primary,AMZN,2025-07-10,30m,65,0,65,0,44,0,44,0
primary,META,2025-07-10,5m,65,0,65,0,65,0,65,0
primary,META,2025-07-10,30m,65,0,65,0,65,0,65,0
primary,MSFT,2025-07-10,5m,65,0,65,0,46,0,46,0
primary,MSFT,2025-07-10,30m,65,0,65,0,46,0,46,0
primary,NVDA,2025-07-10,5m,65,0,65,0,65,0,65,0
primary,NVDA,2025-07-10,30m,65,0,65,0,65,0,65,0
primary,TSLA,2025-07-10,5m,65,0,65,0,65,0,65,0
primary,TSLA,2025-07-10,30m,65,0,65,0,65,0,65,0
primary,AAPL,2025-07-11,5m,65,0,65,0,65,0,65,0
primary,AAPL,2025-07-11,30m,65,0,65,0,65,0,65,0
primary,AMZN,2025-07-11,5m,65,0,65,0,65,0,65,0
primary,AMZN,2025-07-11,30m,65,0,65,0,65,0,65,0
primary,META,2025-07-11,5m,65,0,65,0,65,0,65,0
primary,META,2025-07-11,30m,65,0,65,0,65,0,65,0
primary,MSFT,2025-07-11,5m,65,0,65,0,65,0,65,0
primary,MSFT,2025-07-11,30m,65,0,65,0,65,0,65,0
primary,NVDA,2025-07-11,5m,65,0,65,0,65,0,65,0
primary,NVDA,2025-07-11,30m,65,0,65,0,65,0,65,0
primary,TSLA,2025-07-11,5m,65,0,65,0,65,0,65,0
primary,TSLA,2025-07-11,30m,65,0,65,0,65,0,65,0
primary,AAPL,2025-07-14,5m,65,0,65,0,65,0,65,0
primary,AAPL,2025-07-14,30m,65,0,65,0,65,0,65,0
primary,AMZN,2025-07-14,5m,65,0,65,0,65,0,65,0
primary,AMZN,2025-07-14,30m,65,0,65,0,65,0,65,0
primary,META,2025-07-14,5m,65,0,65,0,65,0,65,0
primary,META,2025-07-14,30m,65,0,65,0,65,0,65,0
primary,MSFT,2025-07-14,5m,65,0,65,0,59,0,59,0
primary,MSFT,2025-07-14,30m,65,0,65,0,59,0,59,0
primary,NVDA,2025-07-14,5m,65,0,65,0,65,0,65,0
primary,NVDA,2025-07-14,30m,65,0,65,0,65,0,65,0
primary,TSLA,2025-07-14,5m,65,0,65,0,65,0,65,0
primary,TSLA,2025-07-14,30m,65,0,65,0,65,0,65,0
primary,AAPL,2025-07-15,5m,65,0,65,0,65,0,65,0
primary,AAPL,2025-07-15,30m,65,0,65,0,65,0,65,0
primary,AMZN,2025-07-15,5m,65,0,65,0,65,0,65,0
primary,AMZN,2025-07-15,30m,65,0,65,0,65,0,65,0
primary,META,2025-07-15,5m,65,0,65,0,65,0,65,0
primary,META,2025-07-15,30m,65,0,65,0,65,0,65,0
primary,MSFT,2025-07-15,5m,65,0,65,0,59,0,59,0
primary,MSFT,2025-07-15,30m,65,0,65,0,59,0,59,0
primary,NVDA,2025-07-15,5m,65,0,65,0,65,0,65,0
primary,NVDA,2025-07-15,30m,65,0,65,0,65,0,65,0
primary,TSLA,2025-07-15,5m,65,0,65,0,65,0,65,0
primary,TSLA,2025-07-15,30m,65,0,65,0,65,0,65,0
primary,AAPL,2025-07-16,5m,65,0,65,0,65,0,65,0
primary,AAPL,2025-07-16,30m,65,0,65,0,65,0,65,0
primary,AMZN,2025-07-16,5m,65,0,65,0,65,0,65,0
primary,AMZN,2025-07-16,30m,65,0,65,0,65,0,65,0
primary,META,2025-07-16,5m,65,0,65,0,65,0,65,0
primary,META,2025-07-16,30m,65,0,65,0,65,0,65,0
primary,MSFT,2025-07-16,5m,65,0,65,0,65,0,65,0
primary,MSFT,2025-07-16,30m,65,0,65,0,65,0,65,0
primary,NVDA,2025-07-16,5m,65,0,65,0,65,0,65,0
primary,NVDA,2025-07-16,30m,65,0,65,0,65,0,65,0
primary,TSLA,2025-07-16,5m,65,0,65,0,65,0,65,0
primary,TSLA,2025-07-16,30m,65,0,65,0,65,0,65,0
primary,AAPL,2025-07-17,5m,65,0,65,0,65,0,65,0
primary,AAPL,2025-07-17,30m,65,0,65,0,65,0,65,0
primary,AMZN,2025-07-17,5m,65,0,65,0,65,0,65,0
primary,AMZN,2025-07-17,30m,65,0,65,0,65,0,65,0
primary,META,2025-07-17,5m,65,0,65,0,65,0,65,0
primary,META,2025-07-17,30m,65,0,65,0,65,0,65,0
primary,MSFT,2025-07-17,5m,65,0,65,0,65,0,65,0
primary,MSFT,2025-07-17,30m,65,0,65,0,65,0,65,0
primary,NVDA,2025-07-17,5m,65,0,65,0,65,0,65,0
primary,NVDA,2025-07-17,30m,65,0,65,0,65,0,65,0
primary,TSLA,2025-07-17,5m,65,0,65,0,65,0,65,0
primary,TSLA,2025-07-17,30m,65,0,65,0,65,0,65,0
primary,AAPL,2025-07-18,5m,65,0,65,0,65,0,65,0
primary,AAPL,2025-07-18,30m,65,0,65,0,65,0,65,0
primary,AMZN,2025-07-18,5m,65,0,65,0,65,0,65,0
primary,AMZN,2025-07-18,30m,65,0,65,0,65,0,65,0
primary,META,2025-07-18,5m,65,0,65,0,65,0,65,0
primary,META,2025-07-18,30m,65,0,65,0,65,0,65,0
primary,MSFT,2025-07-18,5m,65,0,65,0,65,0,65,0
primary,MSFT,2025-07-18,30m,65,0,65,0,65,0,65,0
primary,NVDA,2025-07-18,5m,65,0,65,0,65,0,65,0
primary,NVDA,2025-07-18,30m,65,0,65,0,65,0,65,0
primary,TSLA,2025-07-18,5m,65,0,65,0,65,0,65,0
primary,TSLA,2025-07-18,30m,65,0,65,0,65,0,65,0
primary,AAPL,2025-07-21,5m,65,0,65,0,65,0,65,0
primary,AAPL,2025-07-21,30m,65,0,65,0,65,0,65,0
primary,AMZN,2025-07-21,5m,65,0,65,0,65,0,65,0
primary,AMZN,2025-07-21,30m,65,0,65,0,65,0,65,0
primary,META,2025-07-21,5m,65,0,65,0,65,0,65,0
primary,META,2025-07-21,30m,65,0,65,0,65,0,65,0
primary,MSFT,2025-07-21,5m,65,0,65,0,65,0,65,0
primary,MSFT,2025-07-21,30m,65,0,65,0,65,0,65,0
primary,NVDA,2025-07-21,5m,65,0,65,0,65,0,65,0
primary,NVDA,2025-07-21,30m,65,0,65,0,65,0,65,0
primary,TSLA,2025-07-21,5m,65,0,65,0,65,0,65,0
primary,TSLA,2025-07-21,30m,65,0,65,0,65,0,65,0
primary,AAPL,2025-07-22,5m,65,0,65,0,65,0,65,0
primary,AAPL,2025-07-22,30m,65,0,65,0,65,0,65,0
primary,AMZN,2025-07-22,5m,65,0,65,0,65,0,65,0
primary,AMZN,2025-07-22,30m,65,0,65,0,65,0,65,0
primary,META,2025-07-22,5m,65,0,65,0,65,0,65,0
primary,META,2025-07-22,30m,65,0,65,0,65,0,65,0
primary,MSFT,2025-07-22,5m,65,0,65,0,65,0,65,0
primary,MSFT,2025-07-22,30m,65,0,65,0,65,0,65,0
primary,NVDA,2025-07-22,5m,65,0,65,0,65,0,65,0
primary,NVDA,2025-07-22,30m,65,0,65,0,65,0,65,0
primary,TSLA,2025-07-22,5m,65,0,65,0,65,0,65,0
primary,TSLA,2025-07-22,30m,65,0,65,0,65,0,65,0
primary,AAPL,2025-07-23,5m,65,0,65,0,59,0,59,0
primary,AAPL,2025-07-23,30m,65,0,65,0,59,0,59,0
primary,AMZN,2025-07-23,5m,65,0,65,0,65,0,65,0
primary,AMZN,2025-07-23,30m,65,0,65,0,65,0,65,0
primary,META,2025-07-23,5m,65,0,65,0,65,0,65,0
primary,META,2025-07-23,30m,65,0,65,0,65,0,65,0
primary,MSFT,2025-07-23,5m,65,0,65,0,65,0,65,0
primary,MSFT,2025-07-23,30m,65,0,65,0,65,0,65,0
primary,NVDA,2025-07-23,5m,65,0,65,0,65,0,65,0
primary,NVDA,2025-07-23,30m,65,0,65,0,65,0,65,0
primary,TSLA,2025-07-23,5m,65,0,65,0,65,0,65,0
primary,TSLA,2025-07-23,30m,65,0,65,0,65,0,65,0
primary,AAPL,2025-07-24,5m,65,0,65,0,65,0,65,0
primary,AAPL,2025-07-24,30m,65,0,65,0,65,0,65,0
primary,AMZN,2025-07-24,5m,65,0,65,0,65,0,65,0
primary,AMZN,2025-07-24,30m,65,0,65,0,65,0,65,0
primary,META,2025-07-24,5m,65,0,65,0,65,0,65,0
primary,META,2025-07-24,30m,65,0,65,0,65,0,65,0
primary,MSFT,2025-07-24,5m,65,0,65,0,65,0,65,0
primary,MSFT,2025-07-24,30m,65,0,65,0,65,0,65,0
primary,NVDA,2025-07-24,5m,65,0,65,0,65,0,65,0
primary,NVDA,2025-07-24,30m,65,0,65,0,65,0,65,0
primary,TSLA,2025-07-24,5m,65,0,65,0,65,0,65,0
primary,TSLA,2025-07-24,30m,65,0,65,0,65,0,65,0
primary,AAPL,2025-07-25,5m,65,0,65,0,65,0,65,0
primary,AAPL,2025-07-25,30m,65,0,65,0,65,0,65,0
primary,AMZN,2025-07-25,5m,65,0,65,0,65,0,65,0
primary,AMZN,2025-07-25,30m,65,0,65,0,65,0,65,0
primary,META,2025-07-25,5m,65,0,65,0,65,0,65,0
primary,META,2025-07-25,30m,65,0,65,0,65,0,65,0
primary,MSFT,2025-07-25,5m,65,0,65,0,65,0,65,0
primary,MSFT,2025-07-25,30m,65,0,65,0,65,0,65,0
primary,NVDA,2025-07-25,5m,65,0,65,0,65,0,65,0
primary,NVDA,2025-07-25,30m,65,0,65,0,65,0,65,0
primary,TSLA,2025-07-25,5m,65,0,65,0,65,0,65,0
primary,TSLA,2025-07-25,30m,65,0,65,0,65,0,65,0
primary,AAPL,2025-07-28,5m,65,0,65,0,65,0,65,0
primary,AAPL,2025-07-28,30m,65,0,65,0,65,0,65,0
primary,AMZN,2025-07-28,5m,65,0,65,0,65,0,65,0
primary,AMZN,2025-07-28,30m,65,0,65,0,65,0,65,0
primary,META,2025-07-28,5m,65,0,65,0,65,0,65,0
primary,META,2025-07-28,30m,65,0,65,0,65,0,65,0
primary,MSFT,2025-07-28,5m,65,0,65,0,59,0,59,0
primary,MSFT,2025-07-28,30m,65,0,65,0,59,0,59,0
primary,NVDA,2025-07-28,5m,65,0,65,0,65,0,65,0
primary,NVDA,2025-07-28,30m,65,0,65,0,65,0,65,0
primary,TSLA,2025-07-28,5m,65,0,65,0,65,0,65,0
primary,TSLA,2025-07-28,30m,65,0,65,0,65,0,65,0
primary,AAPL,2025-07-29,5m,65,0,65,0,65,0,65,0
primary,AAPL,2025-07-29,30m,65,0,65,0,65,0,65,0
primary,AMZN,2025-07-29,5m,65,0,65,0,65,0,65,0
primary,AMZN,2025-07-29,30m,65,0,65,0,65,0,65,0
primary,META,2025-07-29,5m,65,0,65,0,65,0,65,0
primary,META,2025-07-29,30m,65,0,65,0,65,0,65,0
primary,MSFT,2025-07-29,5m,65,0,65,0,59,0,59,0
primary,MSFT,2025-07-29,30m,65,0,65,0,59,0,59,0
primary,NVDA,2025-07-29,5m,65,0,65,0,65,0,65,0
primary,NVDA,2025-07-29,30m,65,0,65,0,65,0,65,0
primary,TSLA,2025-07-29,5m,65,0,65,0,65,0,65,0
primary,TSLA,2025-07-29,30m,65,0,65,0,65,0,65,0
primary,AAPL,2025-07-30,5m,65,0,65,0,65,0,65,0
primary,AAPL,2025-07-30,30m,65,0,65,0,65,0,65,0
primary,AMZN,2025-07-30,5m,65,0,65,0,65,0,65,0
primary,AMZN,2025-07-30,30m,65,0,65,0,65,0,65,0
primary,META,2025-07-30,5m,65,0,65,0,65,0,65,0
primary,META,2025-07-30,30m,65,0,65,0,65,0,65,0
primary,MSFT,2025-07-30,5m,65,0,65,0,65,0,65,0
primary,MSFT,2025-07-30,30m,65,0,65,0,65,0,65,0
primary,NVDA,2025-07-30,5m,65,0,65,0,65,0,65,0
primary,NVDA,2025-07-30,30m,65,0,65,0,65,0,65,0
primary,TSLA,2025-07-30,5m,65,0,65,0,65,0,65,0
primary,TSLA,2025-07-30,30m,65,0,65,0,65,0,65,0
primary,AAPL,2025-07-31,5m,65,0,65,0,65,0,65,0
primary,AAPL,2025-07-31,30m,65,0,65,0,65,0,65,0
primary,AMZN,2025-07-31,5m,65,0,65,0,65,0,65,0
primary,AMZN,2025-07-31,30m,65,0,65,0,65,0,65,0
primary,META,2025-07-31,5m,65,0,65,0,65,0,65,0
primary,META,2025-07-31,30m,65,0,65,0,65,0,65,0
primary,MSFT,2025-07-31,5m,65,0,65,0,65,0,65,0
primary,MSFT,2025-07-31,30m,65,0,65,0,65,0,65,0
primary,NVDA,2025-07-31,5m,65,0,65,0,65,0,65,0
primary,NVDA,2025-07-31,30m,65,0,65,0,65,0,65,0
primary,TSLA,2025-07-31,5m,65,0,65,0,65,0,65,0
primary,TSLA,2025-07-31,30m,65,0,65,0,65,0,65,0
primary,AAPL,2025-08-01,5m,65,0,65,0,65,0,65,0
primary,AAPL,2025-08-01,30m,65,0,65,0,65,0,65,0
primary,AMZN,2025-08-01,5m,65,0,65,0,65,0,65,0
primary,AMZN,2025-08-01,30m,65,0,65,0,65,0,65,0
primary,META,2025-08-01,5m,65,0,65,0,65,0,65,0
primary,META,2025-08-01,30m,65,0,65,0,65,0,65,0
primary,MSFT,2025-08-01,5m,65,0,65,0,65,0,65,0
primary,MSFT,2025-08-01,30m,65,0,65,0,65,0,65,0
primary,NVDA,2025-08-01,5m,65,0,65,0,65,0,65,0
primary,NVDA,2025-08-01,30m,65,0,65,0,65,0,65,0
primary,TSLA,2025-08-01,5m,65,0,65,0,65,0,65,0
primary,TSLA,2025-08-01,30m,65,0,65,0,65,0,65,0
primary,AAPL,2025-08-04,5m,65,0,65,0,65,0,65,0
primary,AAPL,2025-08-04,30m,65,0,65,0,65,0,65,0
primary,AMZN,2025-08-04,5m,65,0,65,0,65,0,65,0
primary,AMZN,2025-08-04,30m,65,0,65,0,65,0,65,0
primary,META,2025-08-04,5m,65,0,65,0,65,0,65,0
primary,META,2025-08-04,30m,65,0,65,0,65,0,65,0
primary,MSFT,2025-08-04,5m,65,0,65,0,59,0,59,0
primary,MSFT,2025-08-04,30m,65,0,65,0,59,0,59,0
primary,NVDA,2025-08-04,5m,65,0,65,0,59,0,59,0
primary,NVDA,2025-08-04,30m,65,0,65,0,59,0,59,0
primary,TSLA,2025-08-04,5m,65,0,65,0,65,0,65,0
primary,TSLA,2025-08-04,30m,65,0,65,0,65,0,65,0
primary,AAPL,2025-08-05,5m,65,0,65,0,65,0,65,0
primary,AAPL,2025-08-05,30m,65,0,65,0,65,0,65,0
primary,AMZN,2025-08-05,5m,65,0,65,0,65,0,65,0
primary,AMZN,2025-08-05,30m,65,0,65,0,65,0,65,0
primary,META,2025-08-05,5m,65,0,65,0,65,0,65,0
primary,META,2025-08-05,30m,65,0,65,0,65,0,65,0
primary,MSFT,2025-08-05,5m,65,0,65,0,58,0,58,0
primary,MSFT,2025-08-05,30m,65,0,65,0,58,0,58,0
primary,NVDA,2025-08-05,5m,65,0,65,0,65,0,65,0
primary,NVDA,2025-08-05,30m,65,0,65,0,65,0,65,0
primary,TSLA,2025-08-05,5m,65,0,65,0,65,0,65,0
primary,TSLA,2025-08-05,30m,65,0,65,0,65,0,65,0
primary,AAPL,2025-08-06,5m,65,0,65,0,65,0,65,0
primary,AAPL,2025-08-06,30m,65,0,65,0,65,0,65,0
primary,AMZN,2025-08-06,5m,65,0,65,0,65,0,65,0
primary,AMZN,2025-08-06,30m,65,0,65,0,65,0,65,0
primary,META,2025-08-06,5m,65,0,65,0,65,0,65,0
primary,META,2025-08-06,30m,65,0,65,0,65,0,65,0
primary,MSFT,2025-08-06,5m,65,0,65,0,65,0,65,0
primary,MSFT,2025-08-06,30m,65,0,65,0,65,0,65,0
primary,NVDA,2025-08-06,5m,65,0,65,0,65,0,65,0
primary,NVDA,2025-08-06,30m,65,0,65,0,65,0,65,0
primary,TSLA,2025-08-06,5m,65,0,65,0,65,0,65,0
primary,TSLA,2025-08-06,30m,65,0,65,0,65,0,65,0
primary,AAPL,2025-08-07,5m,65,0,65,0,65,0,65,0
primary,AAPL,2025-08-07,30m,65,0,65,0,65,0,65,0
primary,AMZN,2025-08-07,5m,65,0,65,0,65,0,65,0
primary,AMZN,2025-08-07,30m,65,0,65,0,65,0,65,0
primary,META,2025-08-07,5m,65,0,65,0,65,0,65,0
primary,META,2025-08-07,30m,65,0,65,0,65,0,65,0
primary,MSFT,2025-08-07,5m,65,0,65,0,53,0,53,0
primary,MSFT,2025-08-07,30m,65,0,65,0,53,0,53,0
primary,NVDA,2025-08-07,5m,65,0,65,0,65,0,65,0
primary,NVDA,2025-08-07,30m,65,0,65,0,65,0,65,0
primary,TSLA,2025-08-07,5m,65,0,65,0,65,0,65,0
primary,TSLA,2025-08-07,30m,65,0,65,0,65,0,65,0
primary,AAPL,2025-08-08,5m,65,0,65,0,65,0,65,0
primary,AAPL,2025-08-08,30m,65,0,65,0,65,0,65,0
primary,AMZN,2025-08-08,5m,65,0,65,0,65,0,65,0
primary,AMZN,2025-08-08,30m,65,0,65,0,65,0,65,0
primary,META,2025-08-08,5m,65,0,65,0,65,0,65,0
primary,META,2025-08-08,30m,65,0,65,0,65,0,65,0
primary,MSFT,2025-08-08,5m,65,0,65,0,65,0,65,0
primary,MSFT,2025-08-08,30m,65,0,65,0,65,0,65,0
primary,NVDA,2025-08-08,5m,65,0,65,0,65,0,65,0
primary,NVDA,2025-08-08,30m,65,0,65,0,65,0,65,0
primary,TSLA,2025-08-08,5m,65,0,65,0,65,0,65,0
primary,TSLA,2025-08-08,30m,65,0,65,0,65,0,65,0
primary,AAPL,2025-08-11,5m,65,0,65,0,65,0,65,0
primary,AAPL,2025-08-11,30m,65,0,65,0,65,0,65,0
primary,AMZN,2025-08-11,5m,65,0,65,0,65,0,65,0
primary,AMZN,2025-08-11,30m,65,0,65,0,65,0,65,0
primary,META,2025-08-11,5m,65,0,65,0,65,0,65,0
primary,META,2025-08-11,30m,65,0,65,0,65,0,65,0
primary,MSFT,2025-08-11,5m,65,0,65,0,65,0,65,0
primary,MSFT,2025-08-11,30m,65,0,65,0,65,0,65,0
primary,NVDA,2025-08-11,5m,65,0,65,0,65,0,65,0
primary,NVDA,2025-08-11,30m,65,0,65,0,65,0,65,0
primary,TSLA,2025-08-11,5m,65,0,65,0,65,0,65,0
primary,TSLA,2025-08-11,30m,65,0,65,0,65,0,65,0
primary,AAPL,2025-08-12,5m,65,0,65,0,65,0,65,0
primary,AAPL,2025-08-12,30m,65,0,65,0,65,0,65,0
primary,AMZN,2025-08-12,5m,65,0,65,0,65,0,65,0
primary,AMZN,2025-08-12,30m,65,0,65,0,65,0,65,0
primary,META,2025-08-12,5m,65,0,65,0,65,0,65,0
primary,META,2025-08-12,30m,65,0,65,0,65,0,65,0
primary,MSFT,2025-08-12,5m,65,0,65,0,65,0,65,0
primary,MSFT,2025-08-12,30m,65,0,65,0,65,0,65,0
primary,NVDA,2025-08-12,5m,65,0,65,0,65,0,65,0
primary,NVDA,2025-08-12,30m,65,0,65,0,65,0,65,0
primary,TSLA,2025-08-12,5m,65,0,65,0,65,0,65,0
primary,TSLA,2025-08-12,30m,65,0,65,0,65,0,65,0
primary,AAPL,2025-08-13,5m,65,0,65,0,65,0,65,0
primary,AAPL,2025-08-13,30m,65,0,65,0,65,0,65,0
primary,AMZN,2025-08-13,5m,65,0,65,0,65,0,65,0
primary,AMZN,2025-08-13,30m,65,0,65,0,65,0,65,0
primary,META,2025-08-13,5m,65,0,65,0,65,0,65,0
primary,META,2025-08-13,30m,65,0,65,0,65,0,65,0
primary,MSFT,2025-08-13,5m,65,0,65,0,65,0,65,0
primary,MSFT,2025-08-13,30m,65,0,65,0,65,0,65,0
primary,NVDA,2025-08-13,5m,65,0,65,0,65,0,65,0
primary,NVDA,2025-08-13,30m,65,0,65,0,65,0,65,0
primary,TSLA,2025-08-13,5m,65,0,65,0,65,0,65,0
primary,TSLA,2025-08-13,30m,65,0,65,0,65,0,65,0
primary,AAPL,2025-08-14,5m,65,0,65,0,65,0,65,0
primary,AAPL,2025-08-14,30m,65,0,65,0,65,0,65,0
primary,AMZN,2025-08-14,5m,65,0,65,0,65,0,65,0
primary,AMZN,2025-08-14,30m,65,0,65,0,65,0,65,0
primary,META,2025-08-14,5m,65,0,65,0,65,0,65,0
primary,META,2025-08-14,30m,65,0,65,0,65,0,65,0
primary,MSFT,2025-08-14,5m,65,0,65,0,59,0,59,0
primary,MSFT,2025-08-14,30m,65,0,65,0,59,0,59,0
primary,NVDA,2025-08-14,5m,65,0,65,0,59,0,59,0
primary,NVDA,2025-08-14,30m,65,0,65,0,59,0,59,0
primary,TSLA,2025-08-14,5m,65,0,65,0,65,0,65,0
primary,TSLA,2025-08-14,30m,65,0,65,0,65,0,65,0
primary,AAPL,2025-08-15,5m,65,0,65,0,65,0,65,0
primary,AAPL,2025-08-15,30m,65,0,65,0,65,0,65,0
primary,AMZN,2025-08-15,5m,65,0,65,0,62,0,62,0
primary,AMZN,2025-08-15,30m,65,0,65,0,62,0,62,0
primary,META,2025-08-15,5m,65,0,65,0,65,0,65,0
primary,META,2025-08-15,30m,65,0,65,0,65,0,65,0
primary,MSFT,2025-08-15,5m,65,0,65,0,65,0,65,0
primary,MSFT,2025-08-15,30m,65,0,65,0,65,0,65,0
primary,NVDA,2025-08-15,5m,65,0,65,0,65,0,65,0
primary,NVDA,2025-08-15,30m,65,0,65,0,65,0,65,0
primary,TSLA,2025-08-15,5m,65,0,65,0,65,0,65,0
primary,TSLA,2025-08-15,30m,65,0,65,0,65,0,65,0
primary,AAPL,2025-08-18,5m,65,0,65,0,53,0,53,0
primary,AAPL,2025-08-18,30m,65,0,65,0,53,0,53,0
primary,AMZN,2025-08-18,5m,65,0,65,0,65,0,65,0
primary,AMZN,2025-08-18,30m,65,0,65,0,65,0,65,0
primary,META,2025-08-18,5m,64,0,64,0,64,0,64,0
primary,META,2025-08-18,30m,64,0,64,0,64,0,64,0
primary,MSFT,2025-08-18,5m,65,0,65,0,65,0,65,0
primary,MSFT,2025-08-18,30m,65,0,65,0,65,0,65,0
primary,NVDA,2025-08-18,5m,65,0,65,0,57,0,57,0
primary,NVDA,2025-08-18,30m,65,0,65,0,57,0,57,0
primary,TSLA,2025-08-18,5m,65,0,65,0,65,0,65,0
primary,TSLA,2025-08-18,30m,65,0,65,0,65,0,65,0
primary,AAPL,2025-08-19,5m,65,0,65,0,50,0,50,0
primary,AAPL,2025-08-19,30m,65,0,65,0,50,0,50,0
primary,AMZN,2025-08-19,5m,65,0,65,0,59,0,59,0
primary,AMZN,2025-08-19,30m,65,0,65,0,59,0,59,0
primary,META,2025-08-19,5m,65,0,65,0,65,0,65,0
primary,META,2025-08-19,30m,65,0,65,0,65,0,65,0
primary,MSFT,2025-08-19,5m,65,0,65,0,65,0,65,0
primary,MSFT,2025-08-19,30m,65,0,65,0,65,0,65,0
primary,NVDA,2025-08-19,5m,65,0,65,0,44,0,44,0
primary,NVDA,2025-08-19,30m,65,0,65,0,44,0,44,0
primary,TSLA,2025-08-19,5m,65,0,65,0,65,0,65,0
primary,TSLA,2025-08-19,30m,65,0,65,0,65,0,65,0
primary,AAPL,2025-08-20,5m,65,0,65,0,65,0,65,0
primary,AAPL,2025-08-20,30m,65,0,65,0,65,0,65,0
primary,AMZN,2025-08-20,5m,65,0,65,0,59,0,59,0
primary,AMZN,2025-08-20,30m,65,0,65,0,59,0,59,0
primary,META,2025-08-20,5m,65,0,65,0,65,0,65,0
primary,META,2025-08-20,30m,65,0,65,0,65,0,65,0
primary,MSFT,2025-08-20,5m,65,0,65,0,65,0,65,0
primary,MSFT,2025-08-20,30m,65,0,65,0,65,0,65,0
primary,NVDA,2025-08-20,5m,65,0,65,0,59,0,59,0
primary,NVDA,2025-08-20,30m,65,0,65,0,59,0,59,0
primary,TSLA,2025-08-20,5m,65,0,65,0,65,0,65,0
primary,TSLA,2025-08-20,30m,65,0,65,0,65,0,65,0
primary,AAPL,2025-08-21,5m,65,2,63,0,65,2,63,0
primary,AAPL,2025-08-21,30m,65,0,65,0,65,0,65,0
primary,AMZN,2025-08-21,5m,65,1,64,0,53,1,52,0
primary,AMZN,2025-08-21,30m,65,0,65,0,53,0,53,0
primary,META,2025-08-21,5m,65,2,63,0,65,2,63,0
primary,META,2025-08-21,30m,65,0,65,0,65,0,65,0
primary,MSFT,2025-08-21,5m,65,2,63,0,65,2,63,0
primary,MSFT,2025-08-21,30m,65,0,65,0,65,0,65,0
primary,NVDA,2025-08-21,5m,65,1,64,0,65,1,64,0
primary,NVDA,2025-08-21,30m,65,0,65,0,65,0,65,0
primary,TSLA,2025-08-21,5m,65,2,63,0,65,2,63,0
primary,TSLA,2025-08-21,30m,65,0,65,0,65,0,65,0
primary,AAPL,2025-08-22,5m,65,0,65,0,65,0,65,0
primary,AAPL,2025-08-22,30m,65,0,65,0,65,0,65,0
primary,AMZN,2025-08-22,5m,65,0,65,0,65,0,65,0
primary,AMZN,2025-08-22,30m,65,0,65,0,65,0,65,0
primary,META,2025-08-22,5m,65,0,65,0,65,0,65,0
primary,META,2025-08-22,30m,65,0,65,0,65,0,65,0
primary,MSFT,2025-08-22,5m,65,0,65,0,65,0,65,0
primary,MSFT,2025-08-22,30m,65,0,65,0,65,0,65,0
primary,NVDA,2025-08-22,5m,65,0,65,0,65,0,65,0
primary,NVDA,2025-08-22,30m,65,0,65,0,65,0,65,0
primary,TSLA,2025-08-22,5m,65,0,65,0,65,0,65,0
primary,TSLA,2025-08-22,30m,65,0,65,0,65,0,65,0
primary,AAPL,2025-08-25,5m,65,0,65,0,65,0,65,0
primary,AAPL,2025-08-25,30m,65,0,65,0,65,0,65,0
primary,AMZN,2025-08-25,5m,65,0,65,0,59,0,59,0
primary,AMZN,2025-08-25,30m,65,0,65,0,59,0,59,0
primary,META,2025-08-25,5m,65,0,65,0,65,0,65,0
primary,META,2025-08-25,30m,65,0,65,0,65,0,65,0
primary,MSFT,2025-08-25,5m,65,0,65,0,65,0,65,0
primary,MSFT,2025-08-25,30m,65,0,65,0,65,0,65,0
primary,NVDA,2025-08-25,5m,65,0,65,0,65,0,65,0
primary,NVDA,2025-08-25,30m,65,0,65,0,65,0,65,0
primary,TSLA,2025-08-25,5m,65,0,65,0,65,0,65,0
primary,TSLA,2025-08-25,30m,65,0,65,0,65,0,65,0
primary,AAPL,2025-08-26,5m,65,0,65,0,65,0,65,0
primary,AAPL,2025-08-26,30m,65,0,65,0,65,0,65,0
primary,AMZN,2025-08-26,5m,65,0,65,0,65,0,65,0
primary,AMZN,2025-08-26,30m,65,0,65,0,65,0,65,0
primary,META,2025-08-26,5m,65,0,65,0,65,0,65,0
primary,META,2025-08-26,30m,65,0,65,0,65,0,65,0
primary,MSFT,2025-08-26,5m,65,0,65,0,65,0,65,0
primary,MSFT,2025-08-26,30m,65,0,65,0,65,0,65,0
primary,NVDA,2025-08-26,5m,65,0,65,0,65,0,65,0
primary,NVDA,2025-08-26,30m,65,0,65,0,65,0,65,0
primary,TSLA,2025-08-26,5m,65,0,65,0,65,0,65,0
primary,TSLA,2025-08-26,30m,65,0,65,0,65,0,65,0
primary,AAPL,2025-08-27,5m,65,0,65,0,59,0,59,0
primary,AAPL,2025-08-27,30m,65,0,65,0,59,0,59,0
primary,AMZN,2025-08-27,5m,65,0,65,0,65,0,65,0
primary,AMZN,2025-08-27,30m,65,0,65,0,65,0,65,0
primary,META,2025-08-27,5m,65,0,65,0,65,0,65,0
primary,META,2025-08-27,30m,65,0,65,0,65,0,65,0
primary,MSFT,2025-08-27,5m,65,0,65,0,65,0,65,0
primary,MSFT,2025-08-27,30m,65,0,65,0,65,0,65,0
primary,NVDA,2025-08-27,5m,65,0,65,0,65,0,65,0
primary,NVDA,2025-08-27,30m,65,0,65,0,65,0,65,0
