N_asset_sessions,N_available_origins,N_origins,N_sessions,N_unknown_membership_origins,N_verified_membership_origins,N_verified_nonmember_origins,alternative,baseline_loss,bootstrap_block_length,bootstrap_repetitions,bootstrap_seed,ci_high,ci_low,contrast,coverage_status,endpoint,estimate,expanded_loss,family,holm_family_size,holm_unavailable_treated_as_one,inference_role,interval,null,null_calibration,null_exceedances,p_holm,p_raw,percent_reduction_mean,removed_each_tail,statistic,status,subset,reason
25,9750,1625,25,0,9750,8125,two-sided,0.12803447640834975,5,9999,20260907,0.0015400756134328702,-0.002028468402133927,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,-0.00012541301195883876,0.12822834551791668,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,8915,0.8916,0.8916,-0.15141945748157423,1,trimmed_mean_5pct,COMPUTED,asset_AAPL,
25,9750,1625,25,0,9750,8125,two-sided,0.1328994434144542,5,9999,20260907,0.016514650416508802,-0.00023033167541003241,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.007724999102501007,0.12528176138510677,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,707,0.2124,0.0708,5.731914170318443,1,trimmed_mean_5pct,COMPUTED,asset_AAPL,
25,9750,1625,25,0,9750,8125,two-sided,0.12528176138510677,5,9999,20260907,0.0018195921945678903,-0.0060027131955273025,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,-0.0023085055534264472,0.12715219691794485,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,2325,0.4652,0.2326,-1.4929831063665604,1,trimmed_mean_5pct,COMPUTED,asset_AAPL,
25,9750,1625,25,0,9750,8125,two-sided,0.40541408285373703,5,9999,20260907,0.005738376781017443,0.00038313556190454866,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.002925909690740613,0.40248817316299645,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,292,0.1172,0.0293,0.7217089426556023,0,mean,COMPUTED,asset_AMZN,
25,9750,1625,25,0,9750,8125,two-sided,0.40248817316299645,5,9999,20260907,0.06160429942997476,-0.0008390038140251666,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,0.020477506329993164,0.3820106668330033,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,3359,0.7053,0.336,5.0877287074222535,0,mean,COMPUTED,asset_AMZN,
25,9750,1625,25,0,9750,8125,two-sided,0.37053873418387034,5,9999,20260907,0.01235210419512262,-0.02127306136154632,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,-0.001219489623810589,0.371758223807681,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,8556,0.8557,0.8557,-0.3291125896720553,0,mean,COMPUTED,asset_AMZN,
25,9750,1625,25,0,9750,8125,two-sided,0.371758223807681,5,9999,20260907,0.001740150819679213,-0.05693112193034099,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,-0.019225410590951675,0.39098363439863265,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,2350,0.7053,0.2351,-5.171482259097897,0,mean,COMPUTED,asset_AMZN,
25,9750,1625,25,0,9750,8125,two-sided,0.40541408285373703,5,9999,20260907,0.004698453593518656,0.00012022026748198522,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.001901558299298417,0.40248817316299645,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,4326,1.0,0.4327,0.7217089426556023,0,median,COMPUTED,asset_AMZN,
25,9750,1625,25,0,9750,8125,two-sided,0.40248817316299645,5,9999,20260907,0.0022264269482151627,-0.0017696216769718942,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,-0.0011146910822975309,0.3820106668330033,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,2376,0.9508,0.2377,5.0877287074222535,0,median,COMPUTED,asset_AMZN,
25,9750,1625,25,0,9750,8125,two-sided,0.37053873418387034,5,9999,20260907,0.01225047731097427,-0.001518992638082868,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.0036456326867346373,0.371758223807681,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,4098,1.0,0.4099,-0.3291125896720553,0,median,COMPUTED,asset_AMZN,
