asset,session_date,origins,used_all_fallback,missing_bar_grid,duplicates__raw_rows,duplicates__conflicting_ids_audit_only,duplicates__later_distinct_versions_ignored,duplicates__first_available_tie_conflicts_audit_only,duplicates__unorderable_clock_rows,duplicates__exact_duplicate_rows_removed,duplicates__selected_rows,legacy_duplicates__raw_rows,legacy_duplicates__conflicting_ids_audit_only,legacy_duplicates__later_distinct_versions_ignored,legacy_duplicates__first_available_tie_conflicts_audit_only,legacy_duplicates__unorderable_clock_rows,legacy_duplicates__exact_duplicate_rows_removed,legacy_duplicates__selected_rows,iv__raw_asset_rows,iv__iv_null_rows,iv__iv_nonfinite_nonnull_rows,iv__iv_below_003_rows,iv__iv_above_3_rows,iv__iv_rejected_total_rows,iv__iv_rejected_percent,iv__old_iv_eligible_rows,iv__new_iv_eligible_rows,iv__newly_rejected_within_old_iv_range,legacy__base_valid_rows,legacy__calendar_valid_rows,legacy__created_before_executed_rows,legacy__numeric_valid_rows,legacy__nonfinite_multivol_rows,legacy__ambiguous_side_rows,legacy__signed_rows,iv_only__base_valid_rows,iv_only__calendar_valid_rows,iv_only__created_before_executed_rows,iv_only__numeric_valid_rows,iv_only__nonfinite_multivol_rows,iv_only__ambiguous_side_rows,iv_only__signed_rows,production__base_valid_rows,production__calendar_valid_rows,production__created_before_executed_rows,production__numeric_valid_rows,production__nonfinite_multivol_rows,production__ambiguous_side_rows,production__signed_rows,target_mask__missing_bar_keys,target_mask__quality_excluded_keys,target_mask__unobserved_target_bar_keys
AAPL,2024-11-29,29,false,false,82550,0,0,0,0,0,82550,82550,0,0,0,0,0,82550,82550,69,0,25517,70,25656,31.079345850999395,65593,56894,8699,63040,59631,0,59631,0,0,45171,54888,51479,0,51479,0,0,37895,54888,51479,0,51479,0,0,37895,0,0,0
AAPL,2024-12-02,65,false,false,130915,0,0,0,0,0,130915,130915,0,0,0,0,0,130915,130915,0,0,0,68,68,0.051942099835771305,130861,130847,14,128945,119887,0,119887,0,0,91508,128931,119873,0,119873,0,0,91503,128931,119873,0,119873,0,0,91503,0,0,0
AAPL,2024-12-03,65,false,false,114106,0,0,0,0,0,114106,114106,0,0,0,0,0,114106,114106,0,0,0,24,24,0.02103307450966645,114097,114082,15,112493,104277,0,104277,0,0,83354,112478,104262,0,104262,0,0,83340,112478,104262,0,104262,0,0,83340,0,0,0
AAPL,2024-12-04,65,false,false,105286,0,0,0,0,0,105286,105286,0,0,0,0,0,105286,105286,0,0,0,7,7,0.006648557263073913,105282,105279,3,103884,96347,0,96347,0,0,75351,103881,96346,0,96346,0,0,75350,103881,96346,0,96346,0,0,75350,0,0,0
AAPL,2024-12-05,65,false,false,87707,0,0,0,0,0,87707,87707,0,0,0,0,0,87707,87707,0,0,0,11,11,0.012541758354521305,87705,87696,9,86230,77769,0,77769,0,0,62402,86221,77762,0,77762,0,0,62398,86221,77762,0,77762,0,0,62398,0,0,0
AAPL,2024-12-06,65,false,false,91915,0,0,0,0,0,91915,91915,0,0,0,0,0,91915,91915,4,0,29208,16,29228,31.798944677147365,89171,62687,26484,86591,79666,0,79666,0,0,63562,60903,53978,0,53978,0,0,40531,60903,53978,0,53978,0,0,40531,0,0,0
AAPL,2024-12-09,65,false,false,145415,0,0,0,0,0,145415,145415,0,0,0,0,0,145415,145415,0,0,0,11,11,0.007564556613829385,145406,145404,2,143444,131713,0,131713,0,0,103547,143442,131712,0,131712,0,0,103546,143442,131712,0,131712,0,0,103546,0,0,0
AAPL,2024-12-10,65,false,false,97856,0,0,0,0,0,97856,97856,0,0,0,0,0,97856,97856,0,0,0,4,4,0.004087638979725311,97854,97852,2,96372,88186,0,88186,0,0,70791,96370,88184,0,88184,0,0,70789,96370,88184,0,88184,0,0,70789,0,0,0
AAPL,2024-12-11,65,false,false,150686,0,0,0,0,0,150686,150686,0,0,0,0,0,150686,150686,0,0,0,26,26,0.017254423104999802,150661,150660,1,148894,137185,0,137185,0,0,111243,148893,137184,0,137184,0,0,111242,148893,137184,0,137184,0,0,111242,0,0,0
AAPL,2024-12-12,65,false,false,109139,0,0,0,0,0,109139,109139,0,0,0,0,0,109139,109139,0,0,0,8,8,0.007330101980043797,109136,109131,5,107730,99511,0,99511,0,0,86338,107725,99506,0,99506,0,0,86335,107725,99506,0,99506,0,0,86335,0,0,0
AAPL,2024-12-13,65,false,false,127550,0,0,0,0,0,127550,127550,0,0,0,0,0,127550,127550,7,0,41305,14,41326,32.39984319874559,127289,86224,41065,124184,116780,0,116780,0,0,97500,83855,76451,0,76451,0,0,61154,83855,76451,0,76451,0,0,61154,0,0,0
AAPL,2024-12-16,65,false,false,119600,0,0,0,0,0,119600,119600,0,0,0,0,0,119600,119600,0,0,0,20,20,0.016722408026755852,119589,119580,9,118393,107691,0,107691,0,0,87757,118386,107684,0,107684,0,0,87756,118386,107684,0,107684,0,0,87756,0,0,0
AAPL,2024-12-17,65,false,false,120901,0,0,0,0,0,120901,120901,0,0,0,0,0,120901,120901,0,0,0,20,20,0.016542460360129362,120888,120881,7,119845,106601,0,106601,0,0,86790,119838,106594,0,106594,0,0,86785,119838,106594,0,106594,0,0,86785,0,0,0
AAPL,2024-12-18,65,false,false,137177,0,0,0,0,0,137177,137177,0,0,0,0,0,137177,137177,0,0,0,25,25,0.0182246294932824,137166,137152,14,135015,120499,0,120499,0,0,98656,135005,120489,0,120489,0,0,98652,135005,120489,0,120489,0,0,98652,0,0,0
AAPL,2024-12-19,65,false,false,145224,0,0,0,0,0,145224,145224,0,0,0,0,0,145224,145224,2,0,0,74,76,0.05233294772213959,145182,145148,34,142556,127978,0,127978,0,0,106845,142526,127948,0,127948,0,0,106826,142526,127948,0,127948,0,0,106826,0,0,0
AAPL,2024-12-20,65,false,false,190655,0,0,0,0,0,190655,190655,0,0,0,0,0,190655,190655,14,0,58533,21,58568,30.719362198735936,190632,132087,58545,186719,175541,0,175541,0,0,145109,129237,118059,0,118059,0,0,93883,129237,118059,0,118059,0,0,93883,0,0,0
AAPL,2024-12-23,65,false,false,104831,0,0,0,0,0,104831,104831,0,0,0,0,0,104831,104831,0,0,0,5,5,0.004769581516917706,104828,104826,2,103441,94693,0,94693,0,0,76632,103440,94692,0,94692,0,0,76631,103440,94692,0,94692,0,0,76631,0,0,0
AAPL,2024-12-24,29,false,false,89345,0,0,0,0,0,89345,89345,0,0,0,0,0,89345,89345,0,0,0,2,2,0.0022385136269517042,89343,89343,0,87999,81483,0,81483,0,0,65274,87999,81483,0,81483,0,0,65274,87999,81483,0,81483,0,0,65274,0,0,0
AAPL,2024-12-26,65,false,false,123472,0,0,0,0,0,123472,123472,0,0,0,0,0,123472,123472,0,0,0,13,13,0.01052870286380718,123466,123459,7,121321,112496,0,112496,0,0,92191,121315,112490,0,112490,0,0,92186,121315,112490,0,112490,0,0,92186,0,0,0
AAPL,2024-12-27,65,false,false,151371,0,0,0,0,0,151371,151371,0,0,0,0,0,151371,151371,16,0,54254,16,54286,35.862879943978704,151112,97085,54027,147066,139746,0,139746,0,0,116294,93829,86509,0,86509,0,0,68161,93829,86509,0,86509,0,0,68161,0,0,0
AAPL,2024-12-30,65,false,false,80303,0,0,0,0,0,80303,80303,0,0,0,0,0,80303,80303,0,0,0,9,9,0.011207551399076,80302,80294,8,79053,73090,0,73090,0,0,58777,79045,73082,0,73082,0,0,58774,79045,73082,0,73082,0,0,58774,0,0,0
AAPL,2024-12-31,65,false,false,73618,0,0,0,0,0,73618,73618,0,0,0,0,0,73618,73618,0,0,0,13,13,0.017658724768399033,73615,73605,10,72492,67762,0,67762,0,0,53919,72483,67753,0,67753,0,0,53912,72483,67753,0,67753,0,0,53912,0,0,0
AAPL,2025-01-02,65,false,false,190025,0,0,0,0,0,190025,190025,0,0,0,0,0,190025,190025,0,0,0,19,19,0.009998684383633733,190019,190006,13,186614,167993,0,167993,0,0,134108,186604,167983,0,167983,0,0,134104,186604,167983,0,167983,0,0,134104,0,0,0
AAPL,2025-01-03,65,false,false,126560,0,0,0,0,0,126560,126560,0,0,0,0,0,126560,126560,2,0,42031,8,42041,33.21823640960809,126552,84519,42033,123167,113493,0,113493,0,0,93727,81816,72142,0,72142,0,0,55910,81816,72142,0,72142,0,0,55910,0,0,0
AAPL,2025-01-06,65,false,false,115667,0,0,0,0,0,115667,115667,0,0,0,0,0,115667,115667,0,0,0,6,6,0.005187304935720646,115667,115661,6,113997,105445,0,105445,0,0,86872,113991,105439,0,105439,0,0,86866,113991,105439,0,105439,0,0,86866,0,0,0
AAPL,2025-01-07,65,false,false,114787,0,0,0,0,0,114787,114787,0,0,0,0,0,114787,114787,0,0,0,1,1,0.000871178792023487,114786,114786,0,113402,102726,0,102726,0,0,83971,113402,102726,0,102726,0,0,83971,113402,102726,0,102726,0,0,83971,0,0,0
AAPL,2025-01-08,65,false,false,105701,0,0,0,0,0,105701,105701,0,0,0,0,0,105701,105701,0,0,0,28,28,0.026489815611962043,105681,105673,8,104200,94412,0,94412,0,0,78270,104193,94405,0,94405,0,0,78263,104193,94405,0,94405,0,0,78263,0,0,0
AAPL,2025-01-10,65,false,false,193382,0,0,0,0,0,193382,193382,0,0,0,0,0,193382,193382,2,0,52068,25,52095,26.938908481658064,193358,141287,52071,187941,169041,0,169041,0,0,136177,136566,117666,0,117666,0,0,90365,136566,117666,0,117666,0,0,90365,0,0,0
AAPL,2025-01-13,65,false,false,139773,0,0,0,0,0,139773,139773,0,0,0,0,0,139773,139773,0,0,0,28,28,0.020032481237434983,139763,139745,18,137804,123140,0,123140,0,0,93717,137787,123123,0,123123,0,0,93705,137787,123123,0,123123,0,0,93705,0,0,0
AAPL,2025-01-14,65,false,false,96572,0,0,0,0,0,96572,96572,0,0,0,0,0,96572,96572,0,0,0,48,48,0.04970384790622541,96558,96524,34,95100,84060,0,84060,0,0,66311,95067,84027,0,84027,0,0,66283,95067,84027,0,84027,0,0,66283,0,0,0
AAPL,2025-01-15,65,false,false,104947,0,0,0,0,0,104947,104947,0,0,0,0,0,104947,104947,2,0,0,92,94,0.08956902055323163,104933,104853,80,103311,93384,0,93384,0,0,74536,103237,93310,0,93310,0,0,74475,103237,93310,0,93310,0,0,74475,0,0,0
AAPL,2025-01-16,65,false,false,278368,0,0,0,0,0,278368,278368,0,0,0,0,0,278368,278368,0,0,0,174,174,0.06250718473387745,278294,278194,100,273857,245028,0,245028,0,0,195344,273762,244933,0,244933,0,0,195291,273762,244933,0,244933,0,0,195291,0,0,0
AAPL,2025-01-17,65,false,false,183605,0,0,0,0,0,183605,183605,0,0,0,0,0,183605,183605,10,0,59022,28,59060,32.166879986928464,183551,124545,59006,177329,165104,0,165104,0,0,136069,119125,106900,0,106900,0,0,84025,119125,106900,0,106900,0,0,84025,0,0,0
AAPL,2025-01-21,65,false,false,283155,0,0,0,0,0,283155,283155,0,0,0,0,0,283155,283155,0,0,0,6,6,0.00211898077024951,283155,283149,6,278349,247842,0,247842,0,0,188697,278343,247836,0,247836,0,0,188691,278343,247836,0,247836,0,0,188691,0,0,0
AAPL,2025-01-22,65,false,false,176320,0,0,0,0,0,176320,176320,0,0,0,0,0,176320,176320,0,0,0,106,106,0.06011796733212341,176320,176214,106,173717,155595,0,155595,0,0,124968,173611,155489,0,155489,0,0,124869,173611,155489,0,155489,0,0,124869,0,0,0
AAPL,2025-01-23,65,false,false,219063,0,0,0,0,0,219063,219063,0,0,0,0,0,219063,219063,1,0,0,11,12,0.005477876227386642,219062,219051,11,216278,200344,0,200344,0,0,166843,216267,200333,0,200333,0,0,166832,216267,200333,0,200333,0,0,166832,0,0,0
AAPL,2025-01-24,65,false,false,155653,0,0,0,0,0,155653,155653,0,0,0,0,0,155653,155653,85,0,62067,9,62161,39.93562603997353,155559,93492,62067,151760,141693,0,141693,0,0,114270,90293,80226,0,80226,0,0,59568,90293,80226,0,80226,0,0,59568,0,0,0
AAPL,2025-02-25,65,false,false,154016,0,0,0,0,0,154016,154016,0,0,0,0,0,154016,154016,0,0,0,4,4,0.0025971327654269686,154015,154012,3,152255,142941,0,142941,0,0,119541,152254,142941,0,142941,0,0,119541,152254,142941,0,142941,0,0,119541,0,0,0
AAPL,2025-02-26,65,false,false,181296,0,0,0,0,0,181296,181296,0,0,0,0,0,181296,181296,0,0,0,8,8,0.004412673197422999,181290,181288,2,179887,169885,0,169885,0,0,138931,179885,169883,0,169883,0,0,138929,179885,169883,0,169883,0,0,138929,0,0,0
AAPL,2025-02-27,65,false,false,141498,0,0,0,0,0,141498,141498,0,0,0,0,0,141498,141498,1,0,0,8,9,0.006360513929525506,141492,141489,3,139786,132073,0,132073,0,0,109920,139783,132070,0,132070,0,0,109917,139783,132070,0,132070,0,0,109917,0,0,0
AAPL,2025-02-28,65,false,false,137370,0,0,0,0,0,137370,137370,0,0,0,0,0,137370,137370,79,0,35418,14,35511,25.850622406639005,137281,101859,35422,133999,125472,0,125472,0,0,102539,99005,90479,0,90479,0,0,71698,99005,90479,0,90479,0,0,71698,0,0,0
AAPL,2025-03-03,65,false,false,118640,0,0,0,0,0,118640,118640,0,0,0,0,0,118640,118640,0,0,0,5,5,0.004214430209035738,118639,118635,4,117121,108638,0,108638,0,0,91466,117117,108636,0,108636,0,0,91464,117117,108636,0,108636,0,0,91464,0,0,0
AAPL,2025-03-04,65,false,false,114255,0,0,0,0,0,114255,114255,0,0,0,0,0,114255,114255,0,0,0,3,3,0.0026257056583956937,114254,114252,2,112752,101175,0,101175,0,0,84343,112750,101174,0,101174,0,0,84342,112750,101174,0,101174,0,0,84342,0,0,0
AAPL,2025-03-05,65,false,false,164348,0,0,0,0,0,164348,164348,0,0,0,0,0,164348,164348,0,0,0,3,3,0.0018253948937620172,164348,164345,3,162430,152003,0,152003,0,0,124825,162428,152002,0,152002,0,0,124824,162428,152002,0,152002,0,0,124824,0,0,0
AAPL,2025-03-06,65,false,false,121002,0,0,0,0,0,121002,121002,0,0,0,0,0,121002,121002,0,0,0,11,11,0.009090758830432555,120999,120991,8,119239,111332,0,111332,0,0,93759,119231,111325,0,111325,0,0,93755,119231,111325,0,111325,0,0,93755,0,0,0
AAPL,2025-03-07,65,false,false,153263,0,0,0,0,0,153263,153263,0,0,0,0,0,153263,153263,2,0,11972,8,11982,7.817933878365946,153258,141281,11977,148951,139872,0,139872,0,0,115617,137110,128031,0,128031,0,0,105089,137110,128031,0,128031,0,0,105089,0,0,0
AAPL,2025-03-10,65,false,false,186829,0,0,0,0,0,186829,186829,0,0,0,0,0,186829,186829,0,0,0,5,5,0.0026762440520475945,186824,186824,0,184177,164939,0,164939,0,0,131881,184177,164939,0,164939,0,0,131881,184177,164939,0,164939,0,0,131881,0,0,0
AAPL,2025-03-11,65,false,false,193899,0,0,0,0,0,193899,193899,0,0,0,0,0,193899,193899,0,0,0,8,8,0.00412585933914048,193893,193891,2,191524,173549,0,173549,0,0,140147,191522,173547,0,173547,0,0,140145,191522,173547,0,173547,0,0,140145,0,0,0
AAPL,2025-03-12,65,false,false,191226,0,0,0,0,0,191226,191226,0,0,0,0,0,191226,191226,0,0,0,11,11,0.0057523558511917835,191223,191215,8,188195,169077,0,169077,0,0,135674,188188,169070,0,169070,0,0,135669,188188,169070,0,169070,0,0,135669,0,0,0
AAPL,2025-03-13,65,false,false,206393,0,0,0,0,0,206393,206393,0,0,0,0,0,206393,206393,0,0,0,8,8,0.0038761004491431397,206390,206385,5,201360,182550,0,182550,0,0,142875,201356,182548,0,182548,0,0,142873,201356,182548,0,182548,0,0,142873,0,0,0
AAPL,2025-03-14,65,false,false,181762,0,0,0,0,0,181762,181762,0,0,0,0,0,181762,181762,19,0,26367,14,26400,14.524488066812646,181740,155362,26378,177057,162713,0,162713,0,0,134032,151054,136718,0,136718,0,0,110654,151054,136718,0,136718,0,0,110654,0,0,0
AAPL,2025-03-17,65,false,false,118766,0,0,0,0,0,118766,118766,0,0,0,0,0,118766,118766,0,0,0,27,27,0.02273377902766785,118754,118739,15,116437,104792,0,104792,0,0,83312,116422,104786,0,104786,0,0,83310,116422,104786,0,104786,0,0,83310,0,0,0
AAPL,2025-03-18,65,false,false,94807,0,0,0,0,0,94807,94807,0,0,0,0,0,94807,94807,0,0,0,57,57,0.06012214287974517,94776,94750,26,92619,85454,0,85454,0,0,70590,92593,85434,0,85434,0,0,70585,92593,85434,0,85434,0,0,70585,0,0,0
AAPL,2025-03-19,65,false,false,143911,0,0,0,0,0,143911,143911,0,0,0,0,0,143911,143911,0,0,0,15,15,0.0104231087269215,143902,143896,6,140954,131243,0,131243,0,0,107665,140948,131239,0,131239,0,0,107665,140948,131239,0,131239,0,0,107665,0,0,0
AAPL,2025-03-20,65,false,false,132576,0,0,0,0,0,132576,132576,0,0,0,0,0,132576,132576,1,0,0,42,43,0.032434226405986,132556,132533,23,129978,119113,0,119113,0,0,95797,129955,119101,0,119101,0,0,95789,129955,119101,0,119101,0,0,95789,0,0,0
AAPL,2025-03-21,65,false,false,124098,0,0,0,0,0,124098,124098,0,0,0,0,0,124098,124098,49,0,34843,57,34949,28.16242002288514,124044,89149,34895,120940,111693,0,111693,0,0,89169,86519,77274,0,77274,0,0,59910,86519,77274,0,77274,0,0,59910,0,0,0
AAPL,2025-03-24,65,false,false,106823,0,0,0,0,0,106823,106823,0,0,0,0,0,106823,106823,0,0,0,3,3,0.0028083839622553195,106823,106820,3,105084,96989,0,96989,0,0,76001,105081,96986,0,96986,0,0,75998,105081,96986,0,96986,0,0,75998,0,0,0
AAPL,2025-03-25,65,false,false,112752,0,0,0,0,0,112752,112752,0,0,0,0,0,112752,112752,0,0,0,5,5,0.0044345111394919826,112752,112747,5,111085,103198,0,103198,0,0,80802,111080,103193,0,103193,0,0,80799,111080,103193,0,103193,0,0,80799,0,0,0
AAPL,2025-03-26,65,false,false,97660,0,0,0,0,0,97660,97660,0,0,0,0,0,97660,97660,0,0,0,7,7,0.0071677247593692405,97659,97653,6,96063,90091,0,90091,0,0,72617,96057,90085,0,90085,0,0,72613,96057,90085,0,90085,0,0,72613,0,0,0
AAPL,2025-03-27,65,false,false,92038,0,0,0,0,0,92038,92038,0,0,0,0,0,92038,92038,0,0,0,12,12,0.013038092961602816,92038,92026,12,90556,85525,0,85525,0,0,68071,90550,85519,0,85519,0,0,68070,90550,85519,0,85519,0,0,68070,0,0,0
AAPL,2025-03-28,65,false,false,129886,0,0,0,0,0,129886,129886,0,0,0,0,0,129886,129886,3,0,46386,57,46446,35.75905024406018,129851,83440,46411,127410,120166,0,120166,0,0,97805,81582,74338,0,74338,0,0,57214,81582,74338,0,74338,0,0,57214,0,0,0
AAPL,2025-03-31,65,false,false,121628,0,0,0,0,0,121628,121628,0,0,0,0,0,121628,121628,0,0,0,3,3,0.0024665373104877167,121628,121625,3,119951,112006,0,112006,0,0,91704,119948,112003,0,112003,0,0,91701,119948,112003,0,112003,0,0,91701,0,0,0
AAPL,2025-04-01,65,false,false,85461,0,0,0,0,0,85461,85461,0,0,0,0,0,85461,85461,0,0,0,3,3,0.0035103731526661282,85461,85458,3,84336,77945,0,77945,0,0,63819,84333,77942,0,77942,0,0,63816,84333,77942,0,77942,0,0,63816,0,0,0
AAPL,2025-04-02,65,false,false,76595,0,0,0,0,0,76595,76595,0,0,0,0,0,76595,76595,0,0,0,3,3,0.003916704745740584,76595,76592,3,75473,69505,0,69505,0,0,55851,75470,69502,0,69502,0,0,55851,75470,69502,0,69502,0,0,55851,0,0,0
AAPL,2025-04-03,65,false,false,275741,0,0,0,0,0,275741,275741,0,0,0,0,0,275741,275741,0,0,0,23,23,0.008341160726914024,275740,275718,22,270699,239676,0,239676,0,0,194223,270679,239657,0,239657,0,0,194212,270679,239657,0,239657,0,0,194212,0,0,0
AAPL,2025-04-07,65,false,false,274569,0,0,0,0,0,274569,274569,0,0,0,0,0,274569,274569,0,0,0,15,15,0.005463107634146608,274569,274554,15,269709,239103,0,239103,0,0,205562,269694,239088,0,239088,0,0,205551,269694,239088,0,239088,0,0,205551,0,0,0
AAPL,2025-04-08,65,false,false,295337,0,0,0,0,0,295337,295337,0,0,0,0,0,295337,295337,0,0,0,10,10,0.0033859624767638326,295337,295327,10,290595,260656,0,260656,0,0,219884,290585,260646,0,260646,0,0,219881,290585,260646,0,260646,0,0,219881,0,0,0
AAPL,2025-04-09,65,false,false,391443,0,0,0,0,0,391443,391443,0,0,0,0,0,391443,391443,0,0,0,447,447,0.11419287099271158,391430,390996,434,384145,349545,0,349545,0,0,298759,383716,349116,0,349116,0,0,298343,383716,349116,0,349116,0,0,298343,0,0,0
AAPL,2025-04-10,65,false,false,307107,0,0,0,0,0,307107,307107,0,0,0,0,0,307107,307107,0,0,0,1983,1983,0.6457032890816555,306669,305124,1545,301324,276010,0,276010,0,0,241845,299895,274581,0,274581,0,0,240476,299895,274581,0,274581,0,0,240476,0,0,0
AAPL,2025-04-11,65,false,false,321006,0,0,0,0,0,321006,321006,0,0,0,0,0,321006,321006,7,0,0,52,59,0.01837971875915092,320981,320947,34,313914,293794,0,293794,0,0,247170,313883,293763,0,293763,0,0,247143,313883,293763,0,293763,0,0,247143,0,0,0
AAPL,2025-04-14,65,false,false,313170,0,0,0,0,0,313170,313170,0,0,0,0,0,313170,313170,0,0,0,12,12,0.003831784653702462,313169,313158,11,308198,278887,0,278887,0,0,233642,308187,278876,0,278876,0,0,233635,308187,278876,0,278876,0,0,233635,0,0,0
AAPL,2025-04-15,65,false,false,145007,0,0,0,0,0,145007,145007,0,0,0,0,0,145007,145007,0,0,0,9,9,0.00620659692290717,145007,144998,9,142701,130702,0,130702,0,0,107381,142694,130696,0,130696,0,0,107375,142694,130696,0,130696,0,0,107375,0,0,0
AAPL,2025-04-16,65,false,false,193414,0,0,0,0,0,193414,193414,0,0,0,0,0,193414,193414,1,0,0,52,53,0.027402359705088565,193413,193361,52,190478,173971,0,173971,0,0,140219,190438,173931,0,173931,0,0,140197,190438,173931,0,173931,0,0,140197,0,0,0
AAPL,2025-04-17,65,false,false,157348,0,0,0,0,0,157348,157348,0,0,0,0,0,157348,157348,28,0,4597,59,4684,2.9768411419274474,157278,152664,4614,153332,141492,0,141492,0,0,116168,148780,136940,0,136940,0,0,112163,148780,136940,0,136940,0,0,112163,0,0,0
AAPL,2025-04-21,65,false,false,106185,0,0,0,0,0,106185,106185,0,0,0,0,0,106185,106185,0,0,0,2,2,0.0018835052031831237,106185,106183,2,104924,96806,0,96806,0,0,79134,104922,96804,0,96804,0,0,79132,104922,96804,0,96804,0,0,79132,0,0,0
AAPL,2025-04-22,65,false,false,137069,0,0,0,0,0,137069,137069,0,0,0,0,0,137069,137069,0,0,0,2,2,0.001459119129781351,137069,137067,2,135575,124037,0,124037,0,0,103002,135573,124035,0,124035,0,0,103001,135573,124035,0,124035,0,0,103001,0,0,0
AAPL,2025-04-23,65,false,false,133925,0,0,0,0,0,133925,133925,0,0,0,0,0,133925,133925,0,0,0,12,12,0.00896023893970506,133923,133913,10,131606,122884,0,122884,0,0,100033,131596,122874,0,122874,0,0,100026,131596,122874,0,122874,0,0,100026,0,0,0
AAPL,2025-04-24,65,false,false,112723,0,0,0,0,0,112723,112723,0,0,0,0,0,112723,112723,0,0,0,22,22,0.01951686878454264,112721,112701,20,111024,101567,0,101567,0,0,83755,111007,101550,0,101550,0,0,83747,111007,101550,0,101550,0,0,83747,0,0,0
AAPL,2025-04-25,65,false,false,135126,0,0,0,0,0,135126,135126,0,0,0,0,0,135126,135126,4,0,20483,74,20561,15.216168612998239,135120,114565,20555,130890,123745,0,123745,0,0,99799,110488,103345,0,103345,0,0,81752,110488,103345,0,103345,0,0,81752,0,0,0
AAPL,2025-04-28,65,false,false,84714,0,0,0,0,0,84714,84714,0,0,0,0,0,84714,84714,0,0,0,3,3,0.0035413272894680927,84713,84711,2,83641,75913,0,75913,0,0,58870,83639,75911,0,75911,0,0,58868,83639,75911,0,75911,0,0,58868,0,0,0
AAPL,2025-04-29,65,false,false,74037,0,0,0,0,0,74037,74037,0,0,0,0,0,74037,74037,0,0,0,9,9,0.012156084120102112,74037,74028,9,73222,65464,0,65464,0,0,51599,73213,65455,0,65455,0,0,51594,73213,65455,0,65455,0,0,51594,0,0,0
AAPL,2025-04-30,65,false,false,81057,0,0,0,0,0,81057,81057,0,0,0,0,0,81057,81057,0,0,0,12,12,0.014804396905881046,81051,81045,6,79716,72560,0,72560,0,0,58679,79710,72555,0,72555,0,0,58679,79710,72555,0,72555,0,0,58679,0,0,0
AAPL,2025-05-01,65,false,false,205840,0,0,0,0,0,205840,205840,0,0,0,0,0,205840,205840,0,0,0,35,35,0.01700349786241741,205835,205805,30,202769,188327,0,188327,0,0,141789,202745,188307,0,188307,0,0,141779,202745,188307,0,188307,0,0,141779,0,0,0
AAPL,2025-05-02,65,false,false,317919,0,0,0,0,0,317919,317919,0,0,0,0,0,317919,317919,12,0,22484,33,22529,7.086396220420925,317903,295390,22513,309135,289160,0,289160,0,0,234242,286844,266870,0,266870,0,0,214132,286844,266870,0,266870,0,0,214132,0,0,0
AAPL,2025-05-05,65,false,false,193919,0,0,0,0,0,193919,193919,0,0,0,0,0,193919,193919,0,0,0,6,6,0.0030940753613622183,193919,193913,6,191586,177396,0,177396,0,0,144472,191580,177394,0,177394,0,0,144470,191580,177394,0,177394,0,0,144470,0,0,0
AAPL,2025-05-06,65,false,false,113039,0,0,0,0,0,113039,113039,0,0,0,0,0,113039,113039,0,0,0,2,2,0.0017693008607648688,113038,113037,1,111410,101443,0,101443,0,0,83320,111410,101443,0,101443,0,0,83320,111410,101443,0,101443,0,0,83320,0,0,0
AAPL,2025-05-07,65,false,false,171920,0,0,0,0,0,171920,171920,0,0,0,0,0,171920,171920,0,0,0,8,8,0.004653327128897162,171920,171912,8,169336,156570,0,156570,0,0,128179,169329,156563,0,156563,0,0,128172,169329,156563,0,156563,0,0,128172,0,0,0
AAPL,2025-05-08,65,false,false,152219,0,0,0,0,0,152219,152219,0,0,0,0,0,152219,152219,0,0,0,45,45,0.029562669574757422,152212,152174,38,149767,138119,0,138119,0,0,112502,149735,138088,0,138088,0,0,112497,149735,138088,0,138088,0,0,112497,0,0,0
AAPL,2025-05-09,65,false,false,127374,0,0,0,0,0,127374,127374,0,0,0,0,0,127374,127374,5,0,33520,25,33550,26.33975536608727,127362,93824,33538,124481,115973,0,115973,0,0,92120,91281,82773,0,82773,0,0,62756,91281,82773,0,82773,0,0,62756,0,0,0
AAPL,2025-05-12,65,false,false,185189,0,0,0,0,0,185189,185189,0,0,0,0,0,185189,185189,0,0,0,19,19,0.010259788648353843,185185,185170,15,182854,162441,0,162441,0,0,129043,182840,162428,0,162428,0,0,129035,182840,162428,0,162428,0,0,129035,0,0,0
AAPL,2025-05-13,65,false,false,137458,0,0,0,0,0,137458,137458,0,0,0,0,0,137458,137458,0,0,0,30,30,0.021824848317304194,137454,137428,26,135740,122612,0,122612,0,0,99026,135714,122586,0,122586,0,0,99010,135714,122586,0,122586,0,0,99010,0,0,0
AAPL,2025-05-14,65,false,false,146231,0,0,0,0,0,146231,146231,0,0,0,0,0,146231,146231,0,0,0,15,15,0.010257742886255309,146228,146216,12,144570,128796,0,128796,0,0,106271,144562,128788,0,128788,0,0,106266,144562,128788,0,128788,0,0,106266,0,0,0
AAPL,2025-05-15,65,false,false,137905,0,0,0,0,0,137905,137905,0,0,0,0,0,137905,137905,2,0,0,15,17,0.012327326782930277,137899,137888,11,136281,113827,0,113827,0,0,95308,136270,113816,0,113816,0,0,95303,136270,113816,0,113816,0,0,95303,0,0,0
AAPL,2025-05-16,65,false,false,134789,0,0,0,0,0,134789,134789,0,0,0,0,0,134789,134789,3,0,37362,27,37392,27.741136146124685,134776,97397,37379,131586,109520,0,109520,0,0,88928,94625,72560,0,72560,0,0,56286,94625,72560,0,72560,0,0,56286,0,0,0
