window,session,model,selected_lambda,selected_rounds,selected_leaves,validation_qlike,train_rows,prediction_rows,lower_bound,upper_bound,linear_lower_touches,linear_upper_touches,lgb_log_low_touches,lgb_log_high_touches,lgb_variance_floor_touches,columns_kept,columns_removed
primary,2026-07-08,log_ridge_harq__B2,100.0,,,0.1218065541484145,175262,390,8.341131979782795e-09,0.06694364761653859,0,0,,,,157,84
primary,2026-07-09,lightgbm_qlike__B0,,524,15,0.12897593857787903,175652,,,,,,0,0,0,,
primary,2026-07-09,lightgbm_qlike__B1,,169,63,0.13032848811962658,175652,,,,,,0,0,0,,
primary,2026-07-09,lightgbm_qlike__B2,,167,63,0.13096657071665693,175652,,,,,,0,0,0,,
primary,2026-07-09,log_ridge_harq__B0,100.0,,,0.12873260894945893,175652,390,8.341131979782795e-09,0.06694364761653859,0,0,,,,30,5
primary,2026-07-09,log_ridge_harq__B1,100.0,,,0.1279771877820967,175652,390,8.341131979782795e-09,0.06694364761653859,0,0,,,,97,18
primary,2026-07-09,log_ridge_harq__B2,100.0,,,0.12878719833319635,175652,390,8.341131979782795e-09,0.06694364761653859,0,0,,,,157,84
primary,2026-07-10,lightgbm_qlike__B0,,482,15,0.13636976645332383,176042,,,,,,0,0,0,,
primary,2026-07-10,lightgbm_qlike__B1,,112,63,0.136582863614325,176042,,,,,,0,0,0,,
primary,2026-07-10,lightgbm_qlike__B2,,142,63,0.1376843411734374,176042,,,,,,0,0,0,,
primary,2026-07-10,log_ridge_harq__B0,100.0,,,0.13535969791170038,176042,390,8.341131979782795e-09,0.06694364761653859,0,0,,,,30,5
primary,2026-07-10,log_ridge_harq__B1,100.0,,,0.1349102106904489,176042,390,8.341131979782795e-09,0.06694364761653859,0,0,,,,97,18
primary,2026-07-10,log_ridge_harq__B2,100.0,,,0.13602884005457094,176042,390,8.341131979782795e-09,0.06694364761653859,0,0,,,,157,84
primary,2026-07-13,lightgbm_qlike__B0,,301,15,0.13908925862822843,176432,,,,,,0,0,0,,
primary,2026-07-13,lightgbm_qlike__B1,,125,63,0.1393780958828904,176432,,,,,,0,0,0,,
primary,2026-07-13,lightgbm_qlike__B2,,157,63,0.138409642916524,176432,,,,,,0,0,0,,
primary,2026-07-13,log_ridge_harq__B0,1.0,,,0.13721208455713882,176432,390,8.341131979782795e-09,0.06694364761653859,0,0,,,,30,5
primary,2026-07-13,log_ridge_harq__B1,100.0,,,0.1379032402151052,176432,390,8.341131979782795e-09,0.06694364761653859,0,0,,,,97,18
primary,2026-07-13,log_ridge_harq__B2,100.0,,,0.13863280236679135,176432,390,8.341131979782795e-09,0.06694364761653859,0,0,,,,157,84
primary,2026-07-14,lightgbm_qlike__B0,,381,31,0.13167146333171398,176822,,,,,,0,0,0,,
primary,2026-07-14,lightgbm_qlike__B1,,152,63,0.129834969319987,176822,,,,,,0,0,0,,
primary,2026-07-14,lightgbm_qlike__B2,,126,63,0.13176833066490262,176822,,,,,,0,0,0,,
primary,2026-07-14,log_ridge_harq__B0,0.0001,,,0.1307130033650284,176822,390,8.341131979782795e-09,0.06694364761653859,0,0,,,,30,5
primary,2026-07-14,log_ridge_harq__B1,100.0,,,0.13087008214967233,176822,390,8.341131979782795e-09,0.06694364761653859,0,0,,,,97,18
primary,2026-07-14,log_ridge_harq__B2,100.0,,,0.1311937823315587,176822,390,8.341131979782795e-09,0.06694364761653859,0,0,,,,157,84
primary,2026-07-15,lightgbm_qlike__B0,,311,15,0.13345810871155844,177212,,,,,,0,0,0,,
primary,2026-07-15,lightgbm_qlike__B1,,127,63,0.1326604097477263,177212,,,,,,0,0,0,,
primary,2026-07-15,lightgbm_qlike__B2,,299,15,0.13396917563531124,177212,,,,,,0,0,0,,
primary,2026-07-15,log_ridge_harq__B0,0.0001,,,0.13158800592640416,177212,390,8.341131979782795e-09,0.06694364761653859,0,0,,,,30,5
primary,2026-07-15,log_ridge_harq__B1,100.0,,,0.13256247186991726,177212,390,8.341131979782795e-09,0.06694364761653859,0,0,,,,97,18
primary,2026-07-15,log_ridge_harq__B2,100.0,,,0.13291908525359883,177212,390,8.341131979782795e-09,0.06694364761653859,0,0,,,,157,84
primary,2026-07-16,lightgbm_qlike__B0,,290,63,0.13067416709651797,177602,,,,,,0,0,0,,
primary,2026-07-16,lightgbm_qlike__B1,,130,63,0.13133072139112323,177602,,,,,,0,0,0,,
primary,2026-07-16,lightgbm_qlike__B2,,99,63,0.13268081538120033,177602,,,,,,0,0,0,,
primary,2026-07-16,log_ridge_harq__B0,0.0001,,,0.12980269859543386,177602,390,8.341131979782795e-09,0.06694364761653859,0,0,,,,30,5
primary,2026-07-16,log_ridge_harq__B1,100.0,,,0.13076782550132868,177602,390,8.341131979782795e-09,0.06694364761653859,0,0,,,,97,18
primary,2026-07-16,log_ridge_harq__B2,100.0,,,0.13104962888203647,177602,390,8.341131979782795e-09,0.06694364761653859,0,0,,,,157,84
primary,2026-07-17,lightgbm_qlike__B0,,443,31,0.1351970149754969,177992,,,,,,0,0,0,,
primary,2026-07-17,lightgbm_qlike__B1,,119,63,0.13551551165673748,177992,,,,,,0,0,0,,
primary,2026-07-17,lightgbm_qlike__B2,,201,31,0.13687550284924038,177992,,,,,,0,0,0,,
primary,2026-07-17,log_ridge_harq__B0,100.0,,,0.13300018495081342,177992,390,8.341131979782795e-09,0.06694364761653859,0,0,,,,30,5
primary,2026-07-17,log_ridge_harq__B1,100.0,,,0.1329767084337136,177992,390,8.341131979782795e-09,0.06694364761653859,0,0,,,,97,18
primary,2026-07-17,log_ridge_harq__B2,100.0,,,0.1328637594850351,177992,390,8.341131979782795e-09,0.06694364761653859,0,0,,,,157,84
primary,2026-07-20,lightgbm_qlike__B0,,423,15,0.1499511340480711,178382,,,,,,0,0,0,,
primary,2026-07-20,lightgbm_qlike__B1,,118,63,0.14948369309029022,178382,,,,,,0,0,0,,
primary,2026-07-20,lightgbm_qlike__B2,,298,15,0.14872473076925452,178382,,,,,,0,0,0,,
primary,2026-07-20,log_ridge_harq__B0,100.0,,,0.14526027565598504,178382,390,8.341131979782795e-09,0.06694364761653859,0,0,,,,30,5
primary,2026-07-20,log_ridge_harq__B1,100.0,,,0.14500290932739665,178382,390,8.341131979782795e-09,0.06694364761653859,0,0,,,,97,18
primary,2026-07-20,log_ridge_harq__B2,100.0,,,0.14494397706366444,178382,390,8.341131979782795e-09,0.06694364761653859,0,0,,,,157,84
primary,2026-07-21,lightgbm_qlike__B0,,281,15,0.14599736881559194,178772,,,,,,0,0,0,,
primary,2026-07-21,lightgbm_qlike__B1,,470,31,0.14136768046398818,178772,,,,,,0,0,0,,
primary,2026-07-21,lightgbm_qlike__B2,,302,15,0.14476585123751212,178772,,,,,,0,0,0,,
primary,2026-07-21,log_ridge_harq__B0,100.0,,,0.1400707016311069,178772,390,8.341131979782795e-09,0.06694364761653859,0,0,,,,30,5
primary,2026-07-21,log_ridge_harq__B1,0.0001,,,0.13978043602461906,178772,390,8.341131979782795e-09,0.06694364761653859,0,0,,,,97,18
primary,2026-07-21,log_ridge_harq__B2,1.0,,,0.1394713575076211,178772,390,8.341131979782795e-09,0.06694364761653859,0,0,,,,157,84
primary,2026-07-22,lightgbm_qlike__B0,,118,63,0.14070939772924218,179162,,,,,,0,0,0,,
primary,2026-07-22,lightgbm_qlike__B1,,1101,15,0.1316194545219035,179162,,,,,,0,0,0,,
primary,2026-07-22,lightgbm_qlike__B2,,469,15,0.1338540721945881,179162,,,,,,0,0,0,,
primary,2026-07-22,log_ridge_harq__B0,100.0,,,0.13620650172359686,179162,390,8.341131979782795e-09,0.06694364761653859,0,0,,,,30,5
primary,2026-07-22,log_ridge_harq__B1,100.0,,,0.13672193425780854,179162,390,8.341131979782795e-09,0.06694364761653859,0,0,,,,97,18
primary,2026-07-22,log_ridge_harq__B2,0.0001,,,0.13665960469236688,179162,390,8.341131979782795e-09,0.06694364761653859,0,0,,,,157,84
primary,2026-07-23,lightgbm_qlike__B0,,280,15,0.1315680837886518,179552,,,,,,0,0,0,,
primary,2026-07-23,lightgbm_qlike__B1,,537,15,0.12836766737370195,179552,,,,,,0,0,0,,
primary,2026-07-23,lightgbm_qlike__B2,,348,15,0.1303201781884493,179552,,,,,,0,0,0,,
primary,2026-07-23,log_ridge_harq__B0,100.0,,,0.12861795708214202,179552,390,8.341131979782795e-09,0.06694364761653859,0,0,,,,30,5
primary,2026-07-23,log_ridge_harq__B1,100.0,,,0.13000326872160678,179552,390,8.341131979782795e-09,0.06694364761653859,0,0,,,,97,18
primary,2026-07-23,log_ridge_harq__B2,1.0,,,0.13028604689244788,179552,390,8.341131979782795e-09,0.06694364761653859,0,0,,,,157,84
primary,2026-07-24,lightgbm_qlike__B0,,134,63,0.1253459484292949,179942,,,,,,0,0,0,,
primary,2026-07-24,lightgbm_qlike__B1,,268,15,0.12565724302509965,179942,,,,,,0,0,0,,
primary,2026-07-24,lightgbm_qlike__B2,,595,15,0.12456372394432588,179942,,,,,,0,0,0,,
primary,2026-07-24,log_ridge_harq__B0,100.0,,,0.12383625396734735,179942,390,8.341131979782795e-09,0.06694364761653859,0,0,,,,30,5
primary,2026-07-24,log_ridge_harq__B1,100.0,,,0.12637194991010695,179942,390,8.341131979782795e-09,0.06694364761653859,0,0,,,,97,18
primary,2026-07-24,log_ridge_harq__B2,0.0001,,,0.12821857769586723,179942,390,8.341131979782795e-09,0.06694364761653859,0,0,,,,157,84
primary,2026-07-27,lightgbm_qlike__B0,,278,15,0.12292734423519332,180332,,,,,,0,0,0,,
primary,2026-07-27,lightgbm_qlike__B1,,508,15,0.12259920666456256,180332,,,,,,0,0,0,,
primary,2026-07-27,lightgbm_qlike__B2,,550,15,0.12316123082941913,180332,,,,,,0,0,0,,
primary,2026-07-27,log_ridge_harq__B0,100.0,,,0.12146945434199166,180332,390,8.341131979782795e-09,0.06694364761653859,0,0,,,,30,5
primary,2026-07-27,log_ridge_harq__B1,100.0,,,0.1240408420651975,180332,390,8.341131979782795e-09,0.06694364761653859,0,0,,,,97,18
primary,2026-07-27,log_ridge_harq__B2,0.0001,,,0.12581238586147608,180332,390,8.341131979782795e-09,0.06694364761653859,0,0,,,,157,84
primary,2026-07-28,lightgbm_qlike__B0,,152,63,0.12368753486119084,180722,,,,,,0,0,0,,
primary,2026-07-28,lightgbm_qlike__B1,,410,31,0.1260962224242964,180722,,,,,,0,0,0,,
primary,2026-07-28,lightgbm_qlike__B2,,466,15,0.12513376937934445,180722,,,,,,0,0,0,,
primary,2026-07-28,log_ridge_harq__B0,100.0,,,0.12183292425598877,180722,390,8.341131979782795e-09,0.06694364761653859,0,0,,,,30,5
primary,2026-07-28,log_ridge_harq__B1,100.0,,,0.12540678683420944,180722,390,8.341131979782795e-09,0.06694364761653859,0,0,,,,97,18
primary,2026-07-28,log_ridge_harq__B2,0.0001,,,0.12710072849246118,180722,390,8.341131979782795e-09,0.06694364761653859,0,0,,,,157,84
primary,2026-07-29,lightgbm_qlike__B0,,180,15,0.12266746070256349,181112,,,,,,0,0,0,,
primary,2026-07-29,lightgbm_qlike__B1,,257,15,0.1240911241261335,181112,,,,,,0,0,0,,
primary,2026-07-29,lightgbm_qlike__B2,,443,15,0.12360389177975159,181112,,,,,,0,0,0,,
primary,2026-07-29,log_ridge_harq__B0,100.0,,,0.11968004324990429,181112,390,8.341131979782795e-09,0.06694364761653859,0,0,,,,30,5
primary,2026-07-29,log_ridge_harq__B1,100.0,,,0.12423892998330507,181112,390,8.341131979782795e-09,0.06694364761653859,0,0,,,,97,18
primary,2026-07-29,log_ridge_harq__B2,0.0001,,,0.12588754198606478,181112,390,8.341131979782795e-09,0.06694364761653859,0,0,,,,157,84
primary,2026-07-30,lightgbm_qlike__B0,,104,63,0.12252690149883734,181502,,,,,,0,0,0,,
primary,2026-07-30,lightgbm_qlike__B1,,166,31,0.12427791356651303,181502,,,,,,0,0,0,,
primary,2026-07-30,lightgbm_qlike__B2,,350,15,0.12446671241469201,181502,,,,,,0,0,0,,
primary,2026-07-30,log_ridge_harq__B0,10000.0,,,0.12342352987625974,181502,390,8.341131979782795e-09,0.06694364761653859,0,0,,,,30,5
primary,2026-07-30,log_ridge_harq__B1,100.0,,,0.12737267188982251,181502,390,8.341131979782795e-09,0.06694364761653859,0,0,,,,97,18
primary,2026-07-30,log_ridge_harq__B2,0.0001,,,0.1287570845389271,181502,390,8.341131979782795e-09,0.06694364761653859,0,0,,,,157,84
primary,2026-07-31,lightgbm_qlike__B0,,150,63,0.11890087084950103,181892,,,,,,0,0,0,,
primary,2026-07-31,lightgbm_qlike__B1,,117,63,0.12037486070270872,181892,,,,,,0,0,0,,
primary,2026-07-31,lightgbm_qlike__B2,,332,15,0.12163603200214268,181892,,,,,,0,0,0,,
primary,2026-07-31,log_ridge_harq__B0,100.0,,,0.12029997094366825,181892,390,8.341131979782795e-09,0.06694364761653859,0,0,,,,30,5
primary,2026-07-31,log_ridge_harq__B1,100.0,,,0.12611075879328176,181892,390,8.341131979782795e-09,0.06694364761653859,0,0,,,,97,18
primary,2026-07-31,log_ridge_harq__B2,0.0001,,,0.12728159160918912,181892,390,8.341131979782795e-09,0.06694364761653859,0,0,,,,157,84
confirmation,2026-08-03,lightgbm_qlike__B0,,293,31,0.10420426122909858,182282,,,,,,0,0,0,,
confirmation,2026-08-03,lightgbm_qlike__B1,,301,63,0.10247385144764339,182282,,,,,,0,0,0,,
confirmation,2026-08-03,lightgbm_qlike__B2,,357,63,0.10344202299719232,182282,,,,,,0,0,0,,
confirmation,2026-08-03,log_ridge_harq__B0,1.0,,,0.1089995568324156,182282,390,8.341131979782795e-09,0.06694364761653859,0,0,,,,30,5
confirmation,2026-08-03,log_ridge_harq__B1,100.0,,,0.11539437516596848,182282,390,8.341131979782795e-09,0.06694364761653859,0,0,,,,97,18
confirmation,2026-08-03,log_ridge_harq__B2,0.0001,,,0.11593620667996785,182282,390,8.341131979782795e-09,0.06694364761653859,0,0,,,,157,84
confirmation,2026-08-04,lightgbm_qlike__B0,,252,31,0.10194771390133539,182672,,,,,,0,0,0,,
confirmation,2026-08-04,lightgbm_qlike__B1,,230,63,0.10186675420779678,182672,,,,,,0,0,0,,
confirmation,2026-08-04,lightgbm_qlike__B2,,300,63,0.102409979121782,182672,,,,,,0,0,0,,
confirmation,2026-08-04,log_ridge_harq__B0,100.0,,,0.1086412033864852,182672,390,8.341131979782795e-09,0.06694364761653859,0,0,,,,30,5
confirmation,2026-08-04,log_ridge_harq__B1,100.0,,,0.11425999327370029,182672,390,8.341131979782795e-09,0.06694364761653859,0,0,,,,97,18
confirmation,2026-08-04,log_ridge_harq__B2,0.0001,,,0.11461038801104673,182672,390,8.341131979782795e-09,0.06694364761653859,0,0,,,,157,84
confirmation,2026-08-05,lightgbm_qlike__B0,,332,31,0.10121368278288778,183062,,,,,,0,0,0,,
confirmation,2026-08-05,lightgbm_qlike__B1,,522,31,0.10017991548734768,183062,,,,,,0,0,0,,
confirmation,2026-08-05,lightgbm_qlike__B2,,445,63,0.10005171288824584,183062,,,,,,0,0,0,,
confirmation,2026-08-05,log_ridge_harq__B0,100.0,,,0.10851901508532211,183062,390,8.341131979782795e-09,0.06694364761653859,0,0,,,,30,5
confirmation,2026-08-05,log_ridge_harq__B1,100.0,,,0.11349104500619864,183062,390,8.341131979782795e-09,0.06694364761653859,0,0,,,,97,18
confirmation,2026-08-05,log_ridge_harq__B2,0.0001,,,0.11340711243666349,183062,390,8.341131979782795e-09,0.06694364761653859,0,0,,,,157,84
confirmation,2026-08-06,lightgbm_qlike__B0,,438,31,0.10351385009027161,183452,,,,,,0,0,0,,
confirmation,2026-08-06,lightgbm_qlike__B1,,710,31,0.10100361966873247,183452,,,,,,0,0,0,,
confirmation,2026-08-06,lightgbm_qlike__B2,,268,63,0.1017085208411812,183452,,,,,,0,0,0,,
confirmation,2026-08-06,log_ridge_harq__B0,100.0,,,0.11279112339094155,183452,390,8.341131979782795e-09,0.06694364761653859,0,0,,,,30,5
confirmation,2026-08-06,log_ridge_harq__B1,100.0,,,0.11526267088841398,183452,390,8.341131979782795e-09,0.06694364761653859,0,0,,,,97,18
confirmation,2026-08-06,log_ridge_harq__B2,0.0001,,,0.11482640516858753,183452,390,8.341131979782795e-09,0.06694364761653859,0,0,,,,157,84
confirmation,2026-08-07,lightgbm_qlike__B0,,352,31,0.10714452182941517,183842,,,,,,0,0,0,,
confirmation,2026-08-07,lightgbm_qlike__B1,,264,63,0.101992419412866,183842,,,,,,0,0,0,,
confirmation,2026-08-07,lightgbm_qlike__B2,,456,31,0.10245845463178001,183842,,,,,,0,0,0,,
confirmation,2026-08-07,log_ridge_harq__B0,100.0,,,0.11569256740776554,183842,390,8.341131979782795e-09,0.06694364761653859,0,0,,,,30,5
confirmation,2026-08-07,log_ridge_harq__B1,100.0,,,0.11658216195662163,183842,390,8.341131979782795e-09,0.06694364761653859,0,0,,,,97,18
confirmation,2026-08-07,log_ridge_harq__B2,0.0001,,,0.11454612045977944,183842,390,8.341131979782795e-09,0.06694364761653859,0,0,,,,157,84
confirmation,2026-08-10,lightgbm_qlike__B0,,223,31,0.106602640152943,184232,,,,,,0,0,0,,
confirmation,2026-08-10,lightgbm_qlike__B1,,429,63,0.1009414708852376,184232,,,,,,0,0,0,,
confirmation,2026-08-10,lightgbm_qlike__B2,,398,63,0.10150302889854035,184232,,,,,,0,0,0,,
confirmation,2026-08-10,log_ridge_harq__B0,100.0,,,0.1158234931278073,184232,390,8.341131979782795e-09,0.06694364761653859,0,0,,,,30,5
confirmation,2026-08-10,log_ridge_harq__B1,100.0,,,0.11499900987876668,184232,390,8.341131979782795e-09,0.06694364761653859,0,0,,,,97,18
confirmation,2026-08-10,log_ridge_harq__B2,0.0001,,,0.11334204939338874,184232,390,8.341131979782795e-09,0.06694364761653859,0,0,,,,157,84
confirmation,2026-08-11,lightgbm_qlike__B0,,211,31,0.11355335239738484,184622,,,,,,0,0,0,,
confirmation,2026-08-11,lightgbm_qlike__B1,,500,15,0.10881105353428666,184622,,,,,,0,0,0,,
confirmation,2026-08-11,lightgbm_qlike__B2,,322,31,0.10675527639316602,184622,,,,,,0,0,0,,
confirmation,2026-08-11,log_ridge_harq__B0,100.0,,,0.12483986895620611,184622,390,8.341131979782795e-09,0.06694364761653859,0,0,,,,30,5
confirmation,2026-08-11,log_ridge_harq__B1,100.0,,,0.12336655034419186,184622,390,8.341131979782795e-09,0.06694364761653859,0,0,,,,97,18
confirmation,2026-08-11,log_ridge_harq__B2,0.0001,,,0.12128390855797119,184622,390,8.341131979782795e-09,0.06694364761653859,0,0,,,,157,84
confirmation,2026-08-12,lightgbm_qlike__B0,,336,31,0.11889894740885043,185012,,,,,,0,0,0,,
confirmation,2026-08-12,lightgbm_qlike__B1,,307,63,0.11096239811621647,185012,,,,,,0,0,0,,
confirmation,2026-08-12,lightgbm_qlike__B2,,289,63,0.11120723500373494,185012,,,,,,0,0,0,,
confirmation,2026-08-12,log_ridge_harq__B0,100.0,,,0.13027445023123374,185012,390,8.341131979782795e-09,0.06694364761653859,0,0,,,,30,5
confirmation,2026-08-12,log_ridge_harq__B1,100.0,,,0.12735115431393806,185012,390,8.341131979782795e-09,0.06694364761653859,0,0,,,,97,18
confirmation,2026-08-12,log_ridge_harq__B2,100.0,,,0.12543357799503377,185012,390,8.341131979782795e-09,0.06694364761653859,0,0,,,,157,84
confirmation,2026-08-13,lightgbm_qlike__B0,,183,63,0.11814298649100766,185402,,,,,,0,0,0,,
confirmation,2026-08-13,lightgbm_qlike__B1,,727,31,0.11005910331347997,185402,,,,,,0,0,0,,
confirmation,2026-08-13,lightgbm_qlike__B2,,384,63,0.11071841821755304,185402,,,,,,0,0,0,,
confirmation,2026-08-13,log_ridge_harq__B0,100.0,,,0.1267897283587152,185402,390,8.341131979782795e-09,0.06694364761653859,0,0,,,,30,5
confirmation,2026-08-13,log_ridge_harq__B1,100.0,,,0.12452831894272098,185402,390,8.341131979782795e-09,0.06694364761653859,0,0,,,,97,18
confirmation,2026-08-13,log_ridge_harq__B2,0.0001,,,0.12281440646265303,185402,390,8.341131979782795e-09,0.06694364761653859,0,0,,,,157,84
confirmation,2026-08-14,lightgbm_qlike__B0,,366,15,0.12407191700202454,185792,,,,,,0,0,0,,
confirmation,2026-08-14,lightgbm_qlike__B1,,290,63,0.11531917392958431,185792,,,,,,0,0,0,,
confirmation,2026-08-14,lightgbm_qlike__B2,,254,31,0.11611439319135101,185792,,,,,,0,0,0,,
confirmation,2026-08-14,log_ridge_harq__B0,100.0,,,0.13090730968359743,185792,390,8.341131979782795e-09,0.06694364761653859,0,0,,,,30,5
confirmation,2026-08-14,log_ridge_harq__B1,100.0,,,0.12743127591861106,185792,390,8.341131979782795e-09,0.06694364761653859,0,0,,,,97,18
confirmation,2026-08-14,log_ridge_harq__B2,0.0001,,,0.1260563661830409,185792,390,8.341131979782795e-09,0.06694364761653859,0,0,,,,157,84
confirmation,2026-08-17,lightgbm_qlike__B0,,286,15,0.12268893339072973,186182,,,,,,0,0,0,,
confirmation,2026-08-17,lightgbm_qlike__B1,,401,15,0.11582898615629159,186182,,,,,,0,0,0,,
confirmation,2026-08-17,lightgbm_qlike__B2,,192,63,0.11752239904737341,186182,,,,,,0,0,0,,
confirmation,2026-08-17,log_ridge_harq__B0,100.0,,,0.1285466551496679,186182,390,8.341131979782795e-09,0.06694364761653859,0,0,,,,30,5
confirmation,2026-08-17,log_ridge_harq__B1,100.0,,,0.12475837130953862,186182,390,8.341131979782795e-09,0.06694364761653859,0,0,,,,97,18
confirmation,2026-08-17,log_ridge_harq__B2,100.0,,,0.1234786475233887,186182,390,8.341131979782795e-09,0.06694364761653859,0,0,,,,157,84
confirmation,2026-08-18,lightgbm_qlike__B0,,126,63,0.15504830409596257,186572,,,,,,0,0,0,,
confirmation,2026-08-18,lightgbm_qlike__B1,,175,63,0.14852081653688654,186572,,,,,,0,0,0,,
confirmation,2026-08-18,lightgbm_qlike__B2,,127,63,0.1486231706971626,186572,,,,,,0,0,0,,
confirmation,2026-08-18,log_ridge_harq__B0,100.0,,,0.15952729481021113,186572,390,8.341131979782795e-09,0.06694364761653859,0,0,,,,30,5
confirmation,2026-08-18,log_ridge_harq__B1,100.0,,,0.15974602409757194,186572,390,8.341131979782795e-09,0.06694364761653859,0,0,,,,97,18
confirmation,2026-08-18,log_ridge_harq__B2,100.0,,,0.15961977621433868,186572,390,8.341131979782795e-09,0.06694364761653859,0,0,,,,157,84
confirmation,2026-08-19,lightgbm_qlike__B0,,231,15,0.1486658061555091,186962,,,,,,0,0,0,,
confirmation,2026-08-19,lightgbm_qlike__B1,,189,31,0.14299431278392966,186962,,,,,,0,0,0,,
confirmation,2026-08-19,lightgbm_qlike__B2,,177,63,0.1442295672633994,186962,,,,,,0,0,0,,
confirmation,2026-08-19,log_ridge_harq__B0,100.0,,,0.15293290531063264,186962,390,8.341131979782795e-09,0.06694364761653859,0,0,,,,30,5
confirmation,2026-08-19,log_ridge_harq__B1,100.0,,,0.15341732675339442,186962,390,8.341131979782795e-09,0.06694364761653859,0,0,,,,97,18
confirmation,2026-08-19,log_ridge_harq__B2,100.0,,,0.15329184638243556,186962,390,8.341131979782795e-09,0.06694364761653859,0,0,,,,157,84
confirmation,2026-08-20,lightgbm_qlike__B0,,241,15,0.14184362266399134,187352,,,,,,0,0,0,,
confirmation,2026-08-20,lightgbm_qlike__B1,,139,63,0.13755649442799522,187352,,,,,,0,0,0,,
confirmation,2026-08-20,lightgbm_qlike__B2,,224,15,0.13641924924510349,187352,,,,,,0,0,0,,
confirmation,2026-08-20,log_ridge_harq__B0,100.0,,,0.14709340939840262,187352,390,8.341131979782795e-09,0.06694364761653859,0,0,,,,30,5
confirmation,2026-08-20,log_ridge_harq__B1,100.0,,,0.14847975878876657,187352,390,8.341131979782795e-09,0.06694364761653859,0,0,,,,97,18
confirmation,2026-08-20,log_ridge_harq__B2,1.0,,,0.14865409206824481,187352,390,8.341131979782795e-09,0.06694364761653859,0,0,,,,157,84
confirmation,2026-08-21,lightgbm_qlike__B0,,112,31,0.14264212532697268,187742,,,,,,0,0,0,,
confirmation,2026-08-21,lightgbm_qlike__B1,,221,31,0.1387825960350812,187742,,,,,,0,0,0,,
confirmation,2026-08-21,lightgbm_qlike__B2,,454,15,0.13894765053750638,187742,,,,,,0,0,0,,
confirmation,2026-08-21,log_ridge_harq__B0,100.0,,,0.1477071703524893,187742,390,8.341131979782795e-09,0.06694364761653859,0,0,,,,30,5
